source,target,POS
квінтыльён,квинтиллион,numeral
),),closeParenthesis
немінучасць,неминуемость,noun
парсек,парсек,noun
максімальны,максимальный,adjective
пажаданасць,желательность,noun
парашутызм,парашютизм,noun
бутаньерка,бутоньерка,noun
тэтрахорд,тетрахорд,noun
першапачатковасць,первоначальность,noun
казачніца,сказочница,noun
бляшаны,жестяной,adjective
пукаты,выпуклый,adjective
катафалк,катафалк,noun
лакатар,локатор,noun
роданачальніца,родоначальница,noun
карп,карп,noun
кампетэнтны,компетентный,adjective
чырванадрэўшчык,краснодеревец,noun
бома,запань,noun
слоўца,словцо,noun
узважыць,взвесить,verb
рэдказубы,редкозубый,adjective
бягуха,бегунья,noun
алігатар,аллигатор,noun
перавышэнне,превышение,noun
пуна,пуна,noun
талстоўскі,толстовский,adjective
утрамбоўка,утрамбовка,noun
палавік,половик,noun
травяны,травяной,adjective
льночасальны,льночесальный,adjective
пісклявы,писклявый,adjective
хрызатыл,хризотил,noun
шахтабудаўнік,шахтостроитель,noun
макротны,мокротный,adjective
кіслотны,кислотный,adjective
кіпрыётка,киприотка,noun
выкрайка,выкройка,noun
самазабеспячэнне,самоснабжение,noun
актывіст,активист,noun
схематычнасць,схематичность,noun
этыкетчыца,этикетчица,noun
бакштэйн,бакштейн,noun
каландроўшчык,каландровщик,noun
зашпунтоўванне,закупоривание,noun
падвесны,подвесной,adjective
задужа,слишком,adverb
бародаўка,бородавка,noun
морф,морф,noun
засеўшчык,засевщик,noun
пепсінавы,пепсиновый,adjective
дамастроеўскі,домостроевский,adjective
тыпалогія,типология,noun
аўтанамісцкі,автономистский,adjective
міжусобіца,междоусобица,noun
ахвотнік,желающий,noun
каверзны,каверзный,adjective
бязвінна,безвинно,adverb
сіняблузнік,синеблузник,noun
карчма,трактир,noun
кінаварны,киноварный,adjective
дрэнажны,дренажный,adjective
балівар,боливар,noun
эталонны,эталонный,adjective
лічаны,считанный,adjective
пляваць,плевать,verb
піхтавы,пихтовый,adjective
каноплецерабілка,коноплетеребилка,noun
дзелавітасць,деловитость,noun
прасёлкавы,просёлочный,adjective
самасузіранне,самосозерцание,noun
недаступнасць,недоступность,noun
водалячэбніца,водолечебница,noun
браканьерства,браконьерство,noun
прыклейка,приклейка,noun
месцазнаходжанне,обиталище,noun
спакуса,искушение,noun
увайсці,войти,verb
люізіт,люизит,noun
пакутны,страждущий,adjective
цаля,дюйм,noun
бівачны,бивачный,adjective
рыванол,риванол,noun
валокнааддзяляльнік,волокноотделитель,noun
захворванне,заболеваемость,noun
рэпарцёрскі,репортёрский,adjective
атрыбуцыя,атрибуция,noun
вішня,вишня,noun
канадка,канадка,noun
ва,в,preposition
колючы,колющий,adjective
статаскоп,статоскоп,noun
тэатральны,театральный,adjective
цацарка,цесарка,noun
юшка,ушица,noun
разробліванне,разделка,noun
цячы,течь²,verb
пярэварацень,оборотень,noun
перакупшчыца,перекупщица,noun
самаразгружальны,саморазгружающий,adjective
разабраць,разобрать,verb
норма,норма,noun
прагавітасць,ненасытность,noun
нехаця,поневоле,adverb
разгубленасць,растерянность,noun
галяк,голяк,noun
паверыць,поверить,verb
уцёсісты,утёсистый,adjective
змеевіковы,змеевиковый,adjective
згладжванне,сглаживание,noun
рэнесанс,ренессанс,noun
абедня,обедня,noun
каракулевы,каракулевый,adjective
дыспутант,диспутант,noun
партызаншчына,партизанщина,noun
гранула,гранула,noun
неакуратны,неаккуратный,adjective
укараненне,внедрение,noun
галюцынаторны,галлюцинаторный,adjective
спакойны,спокойный,adjective
правансалец,провансалец,noun
тэхкіраўнік,технорук,noun
першаразраднік,перворазрядник,noun
жартаўлівасць,шутливость,noun
удала,удачно,adverb
чацвяртны,четвертной,adjective
урочышча,урочище,noun
малакасос,молокосос,noun
кавардак,кавардак,noun
сумніўна,сомнительно,adverb
непрывычны,непривычный,adjective
гарышча,чердак,noun
чубок,хохолок,noun
казённік,казна,noun
зладзейства,татьба,noun
фінік,финик,noun
вазніца,возница,noun
набівачны,набивочный,adjective
поні,пони,noun
пуць,путь,noun
акуліроўшчык,окулировщик,noun
плутанічны,плутонический,adjective
даўгачасны,долговременный,adjective
раздзявальны,раздевальный,adjective
збожжасховішча,зернохранилище,noun
русізм,русизм,noun
зурна,зурна,noun
свядомасць,сознательность,noun
свістуха,свистунья,noun
таміл,тамил,noun
абскуранцкі,обскурантский,adjective
тыбецец,тибетец,noun
рацыя,резон,noun
радыёметр,радиометр,noun
кінааператар,кинооператор,noun
карпатлівы,кропотливый,adjective
рахіт,рахит,noun
настаўніцтва,учительство,noun
русаковы,русачий,adjective
засолачны,засолочный,adjective
выпіловачны,выпиловочный,adjective
месніцкі,местнический,adjective
подла,низко,adverb
рослы,рослый,adjective
падысці,подойти,verb
непрацаздольнасць,неработоспособность,noun
навокал,вокруг,preposition
расшыральнік,расширитель,noun
золаташукальнік,золотоискатель,noun
хроніка,временник,noun
шарсцінка,шерстинка,noun
светасузіральны,миросозерцательный,adjective
жэўжык,пострел,noun
паўзун,ползун,noun
язь,язь,noun
чужародны,чужеродный,adjective
пушнінанарыхтоўчы,пушнозаготовительный,adjective
ксераформ,ксероформ,noun
лесастэпавы,лесостепной,adjective
лагодна,мирно,adverb
завязка,завязка,noun
крэдытаздольнасць,кредитоспособность,noun
прапедэўтыка,пропедевтика,noun
мнагаконны,многолошадный,adjective
з'едлівасць,язвительность,noun
слабахарактарны,слабохарактерный,adjective
касмапалітычны,космополитический,adjective
параходны,пароходный,adjective
дамен,домен,noun
фотаэлектрычнасць,фотоэлектричество,noun
тухляціна,тухлятина,noun
метадолаг,методолог,noun
працягласць,продолжительность,noun
міжраддзе,междурядье,noun
каверкот,коверкот,noun
радыёпеленгацыя,радиопеленгация,noun
палавіна,полдела,noun
разгублена,растерянно,adverb
высакароддзе,высокородие,noun
стаўпец,колодка,noun
саджальны,сажальный,adjective
апавяданне,повествование,noun
жонка,жена,noun
мнагавопытны,многоопытный,adjective
чатырохгранны,четырёхгранный,adjective
страгач,строгач,noun
вуздэчка,оголовье,noun
звышнатуральнасць,сверхъестественность,noun
боекамплект,боекомплект,noun
заслужана,заслуженно,adverb
свавольны,своевольный,adjective
сядзіба,усадьба,noun
загнаць,загнать,verb
дваяшлюбны,двоебрачный,adjective
саланчак,солончак,noun
стрыпер,стриппер,noun
цытра,цитра,noun
арцельшчык,ватажник,noun
унушэнне,внушение,noun
скапаліт,скаполит,noun
агрэсіўнасць,агрессивность,noun
надгляд,досмотр,noun
горадабудаўнічы,градостроительный,adjective
містраль,мистраль,noun
забыты,забытый,adjective
рыштаванне,подмости,noun
паненка,барышня,noun
дурнічнік,дурнишник,noun
арбітальны,орбитальный,adjective
ватэрклазет,ватерклозет,noun
суспензорый,суспензорий,noun
бясшумны,бесшумный,adjective
прысяжны,присяжный,adjective
дэкларатыўны,декларативный,adjective
пікнометр,пикнометр,noun
расстаноўка,расстановка,noun
бронзаўка,бронзовка,noun
утылітарны,утилитарный,adjective
турбагенератарны,турбогенераторный,adjective
псіхастэнічны,психастенический,adjective
калыханне,покачивание,noun
працавік,трудяга,noun
капіровачны,копировочный,adjective
арфаграма,орфограмма,noun
дымаадвод,дымоотвод,noun
публіцысцкі,публицистский,adjective
важнасць,именитость,noun
курортны,курортный,adjective
заходніцтва,западничество,noun
акр,акр,noun
насеннік,семенник,noun
фразіроўка,фразировка,noun
плакаць,плакать,verb
амаральны,аморальный,adjective
пасляпасяўны,послепосевной,adjective
смерць,смерть,noun
адкласці,отложить,verb
непаседа,непоседа,noun
партал,портал,noun
бязмернасць,безмерность,noun
найдужэйшы,крепчайший,adjective
нясушка,несушка,noun
сульфамідны,сульфамидный,adjective
калекцыянерскі,коллекционерский,adjective
старшакласніца,старшеклассница,noun
сціртавальшчык,скирдовальщик,noun
паваротлівасць,поворотливость,noun
ультрасучасны,ультрасовременный,adjective
паўтарачны,полуторный,adjective
мотабол,мотобол,noun
цішком,втихомолку,adverb
мнагатомны,многотомный,adjective
расплата,расплата,noun
кашэрны,кошерный,adjective
прыслужніца,служанка,noun
работніца,работница,noun
каліва,щепоть,noun
насып,насыпь,noun
пярэступ,переступень,noun
абляпіха,облепиха,noun
меднарудны,меднорудный,adjective
модуль,модуль,noun
кудзер,локон,noun
сілабічны,силлабический,adjective
аўкцыённы,аукционный,adjective
адзінаборства,единоборство,noun
скуголенне,завывание,noun
неназіральны,ненаблюдательный,adjective
электрасталеплавільны,электросталеплавильный,adjective
падліза,подлиза,noun
шчэпа,привой,noun
маслінавы,масличный,adjective
адмашка,отмашка,noun
драбільны,дробильный,adjective
непакой,беспокойство,noun
даўгавязы,долговязый,adjective
баечны,басенный,adjective
яечка,яичко,noun
прадвесніца,предвестница,noun
тлусты,жирный,adjective
каўбаснік,колбасник,noun
падпаха,подмышка,noun
гарэмны,гаремный,adjective
спружынны,пружинный,adjective
душ²,душ,noun
кахексія,кахексия,noun
спіртамер,спиртомер,noun
забеспячэнскі,снабженческий,adjective
чырванагруды,красногрудый,adjective
геолагаразведка,геологоразведка,noun
пераможны,победный,adjective
міжкалгасны,межколхозный,adjective
пяцімесячны,пятимесячный,adjective
самаразбурэнне,саморазрушение,noun
хлуселька,лгунья,noun
лёгкавыканальны,удобоисполнимый,adjective
барвенак,барвинок,noun
антыкварны,антикварный,adjective
буханка,буханка,noun
адзінотніца,отшельница,noun
каніцельны,канительный,adjective
аўстрыйка,австрийка,noun
эдыл,эдил,noun
неадпаведнасць,несоответствие,noun
бакара,баккара,noun
сафізм,софизм,noun
дынамаметрычны,динамометрический,adjective
скарбнік,скарбничий,noun
надламаны,надломленный,adjective
папасці,попасть,verb
аднастанічнік,одностаничник,noun
фінляндка,финляндка,noun
штабельны,штабельный,adjective
закрэпка,закрепа,noun
палярызацыя,поляризация,noun
ахвярны,жертвенный,adjective
выемка,выемка,noun
рэдукаваны,редуцированный,adjective
буракамыйка,свекломойка,noun
акоршчык,окорщик,noun
вазапіс,вазопись,noun
перазаклад,перезаклад,noun
паўкалонія,полуколония,noun
сямейка,семейка,noun
падбухторшчыца,подстрекательница,noun
кан'югацыя,конъюгация,noun
награвальшчык,нагревальщик,noun
прожар,прожора,noun
валляковы,зобный,adjective
пярцоўка,перцовка,noun
ліліпуцкі,лилипутский,adjective
кацюша,катюша,noun
восып,осыпь,noun
першапрастольны,первопрестольный,adjective
электразавод,электрозавод,noun
еўрапеоід,европеоид,noun
уціранне,втирание,noun
вентылятар,вентилятор,noun
пансіянерка,пансионерка,noun
банкавы,банковый,adjective
чалавекалюбец,человеколюбец,noun
трагладыт,троглодит,noun
непаслушэнства,ослушание,noun
лядзяш,леденец,noun
сціртаклад,скирдоправ,noun
успець,успеть,verb
нязменнасць,непреложность,noun
дэпазітарны,депозитарный,adjective
закавырысты,заковыристый,adjective
мячык,мячик,noun
каморка,клетушка,noun
пунктуальны,пунктуальный,adjective
рэзьбанаразны,резьбонарезной,adjective
састаўленне,составление,noun
пад'ехаць,подъехать,verb
антычнасць,античность,noun
бандэрольны,бандерольный,adjective
камбінацыйны,комбинационный,adjective
здраднік,изменник,noun
трыножкавы,таганный,adjective
палестра,палестра,noun
звышпачуццевы,сверхчувственный,adjective
вацінавы,ватиновый,adjective
саранча,саранча,noun
донжуанскі,донжуанский,adjective
сальнікавы,сальниковый,adjective
аманімія,омонимия,noun
асанансны,ассонансный,adjective
дзеепрыслоўны,деепричастный,adjective
сацыял-дэмакратызм,социал-демократизм,noun
грыва,грива,noun
этыл,этил,noun
бягун,бегун,noun
пратагіпус,протогиппус,noun
сіндэсмалагічны,синдесмологический,adjective
рагуля,рогуля,noun
невядомасць,безызвестность,noun
пушкарскі,пушкарский,adjective
скланенне,склонение,noun
гараднічыха,городничиха,noun
сікоз,сикоз,noun
перагной,перегной,noun
безрысорны,безрессорный,adjective
станс,станс,noun
пах,запах,noun
азлобіць,озлобить,verb
аканомка,домоправительница,noun
мікракок,микрококк,noun
паднаглядны,поднадзорный,adjective
рэльефны,рельефный,adjective
велагонка,велогонка,noun
ліпома,липома,noun
ягель,ягель,noun
уперадзе,впереди,adverb
песцік,пестик,noun
лабок,лобик,noun
падабаронны,подзащитный,noun
лаг,лаг,noun
парасткавы,ростковый,adjective
станкабудаўнічы,станкостроительный,adjective
ферула,ферула,noun
немаёмны,неимущий,adjective
анізагамія,анизогамия,noun
цытата,цитата,noun
пераналадка,переналадка,noun
сейсмаметрычны,сейсмометрический,adjective
роля,роля,noun
гасільны,гасильный,adjective
жалезка,железка,noun
вёска,деревня,noun
апрача,кроме,preposition
артвучылішча,артучилище,noun
пранікальнасць,проницаемость,noun
канструктар,конструктор,noun
неўрапат,невропат,noun
торфабрыкетны,торфобрикетный,adjective
чалавеканенавісніцкі,человеконенавистнический,adjective
дыпольны,дипольный,adjective
элерон,элерон,noun
разамкнуты,разомкнутый,adjective
адміністрацыя,администрация,noun
усходазнаўства,востоковедение,noun
блізкароднасны,близкородственный,adjective
пустарогі,полорогий,adjective
арцельшчыца,артельщица,noun
неўрастэнічка,неврастеничка,noun
зашмат,многовато,adverb
культурнасць,культурность,noun
ардананс,ордонанс,noun
ваксаванне,вощение,noun
мяшочнік,мешочник,noun
перапёлачнік,перепелятник,noun
снежны,снежный,adjective
цыліндравы,цилиндровый,adjective
аператыўна,оперативно,adverb
мяцежнік,мятежник,noun
паравік,паровоз,noun
збожжаздатачны,хлебосдаточный,adjective
варэнне,варение,noun
разны,резной,adjective
смертны,смертный,adjective
мечнік,мечник,noun
поласцевы,полостной,adjective
верацяно,веретено,noun
бранзавальшчык,бронзировщик,noun
антыкамуністычны,антикоммунистический,adjective
вярчэнне,вращение,noun
плоскасць,плоскость,noun
акравак,лоскут,noun
абструкцыянісцкі,обструкционистский,adjective
фрэзероўшчык,фрезеровщик,noun
днопаглыбнік,дноуглубитель,noun
пернік,коврижка,noun
адусюль,отовсюду,adverb
раскоўка,расковка,noun
прыямак,приямок,noun
шарыкападшыпнік,шарикоподшипник,noun
лапавухі,лопоухий,adjective
выбрацца,выбраться,verb
ар'ергард,арьергард,noun
дзяўчына,отроковица,noun
паруснік,парусник,noun
млынароў,мельничий,adjective
запясцевы,запястный,adjective
супольна,совместно,adverb
сляпак,слепец,noun
канкурсантка,конкурсантка,noun
казачны,сказочный,adjective
СІ,СИ,properNoun
білабіяльны,билабиальный,adjective
рукавіца,варежка,noun
акцэнтны,акцентный,adjective
гультайка,ленивица,noun
разява,разиня,noun
напільнік,подпилок,noun
фельчар,фельдшер,noun
манна,манка,noun
паўцень,полутень,noun
гейзер,гейзер,noun
дыпламатка,дипломатка,noun
абаліцыянісцкі,аболиционистский,adjective
сумесна,совместно,adverb
гідра,гидра,noun
кухарка,кухарка,noun
кандуктарка,кондукторша,noun
макаранічны,макаронический,adjective
цемнаскуры,темнокожий,adjective
парсюк,кабан,noun
аніяк,никак,adverb
навалаадбойшчык,навалоотбойщик,noun
Егіпет,Египет,properNoun
рэнегацкі,ренегатский,adjective
сіфіліс,сифилис,noun
плацкарта,плацкарта,noun
разыгрыванне,разыгрывание,noun
бязмесячны,безлунный,adjective
мілая,люба,noun
маторабудаванне,моторостроение,noun
дарвініст,дарвинист,noun
хімічны,химический,adjective
яйцаноскі,яйценоский,adjective
каталікос,католикос,noun
сенсібілізатар,сенсибилизатор,noun
дробавы,дробный,adjective
траўлерны,траулерный,adjective
запаволенне,замедление,noun
шлемафон,шлемофон,noun
проза,проза,noun
панічны,панический,adjective
грыфель,грифель,noun
фарбавар,красковар,noun
падзольны,подзольный,adjective
трубач¹,трубач,noun
перадпенсіённы,предпенсионный,adjective
прагульшчык,прогульщик,noun
гранільшчык,гранильщик,noun
драглайн,драглайн,noun
абмершчык,обмерщик,noun
зярністы,зернистый,adjective
святасць,святейшество,noun
унясенне,внесение,noun
газааналізатар,газоанализатор,noun
усадачны,усадочный,adjective
фторысты,фтористый,adjective
сітуацыйны,ситуационный,adjective
празектарскі,прозекторский,adjective
рэкордны,рекордный,adjective
перыфразоўка,перифразировка,noun
сяўружына,севрюжина,noun
прыазер'е,приозерье,noun
няўседлівы,неусидчивый,adjective
лявак,левак,noun
ацяпляльнік,отеплитель,noun
неміласэрны,немилосердный,adjective
супрацьлодачны,противолодочный,adjective
выкладчыца,преподаватель,noun
перабелка,перебелка,noun
абдзіранне,обдирательство,noun
статыстка,статистка,noun
кручэнне,кручение,noun
паласацік,полосатик,noun
карэляцыя,корреляция,noun
вернападданая,верноподданная,noun
аднак,однако,coordinatingConjunction
акцыдэнцыя,акциденция,noun
папяроска,папироска,noun
чужына,чужбина,noun
розны,различный,adjective
лодка,лодка,noun
аранжарэя,оранжерея,noun
капэла,капелла,noun
валошкавы,васильковый,adjective
колеракарэктар,цветокорректор,noun
прыкметнасць,осязаемость,noun
фармакахімія,фармакохимия,noun
немэтазгоднасць,нецелесообразность,noun
антыфеадальны,антифеодальный,adjective
сопкасць,мучнистость,noun
прышчэпа,подвой,noun
фотафобія,фотофобия,noun
дэкларацыйны,декларационный,adjective
сінодзік,синодик,noun
адэнома,аденома,noun
угнойванне,удобрение,noun
дакладчык,докладчик,noun
фланец,фланец,noun
швартовы,швартовый,adjective
плех,пролысина,noun
двухзменны,двухсменный,adjective
бранявік,броневик,noun
прадвеснік,предвестник,noun
дружына,дружина,noun
габеленавы,гобеленовый,adjective
мара,мечта,noun
разьбовы,резьбовой,adjective
рабацяга,работяга,noun
жор,жор,noun
бэтатрон,бетатрон,noun
перадрукоўванне,перепечатка,noun
нізальшчык,низальщик,noun
трасковы,тресковый,adjective
электрабур,электробур,noun
сойка,сойка,noun
гукасігнальны,звукосигнальный,adjective
лакалізацыя,локализация,noun
абмаражэнне,ознобление,noun
папугай,попугай,noun
цэдра,цедра,noun
тытанічны,титанический,adjective
зачумлены,зачумлённый,adjective
шарашовы,молевой,adjective
броўны,бровный,adjective
галіна,отрасль,noun
баразна,борозда,noun
сурок,сурок,noun
праваапартуністычны,правооппортунистический,adjective
негрунтоўнасць,неосновательность,noun
круг,круг,noun
фармуляванне,формулирование,noun
німфа,нимфа,noun
кнігадрукаванне,книгопечатание,noun
здаровы,здоровый,adjective
нагаворшчык,наговорщик,noun
усцешыць,обрадовать,verb
шматразовы,многократный,adjective
маркграф,маркграф,noun
значэнне,значение,noun
кнігаўка,чибис,noun
уладарны,властный,adjective
цэрэбральны,церебральный,adjective
калымскі,колымский,adjective
абарачальнасць,оборачиваемость,noun
спружынка,пружинка,noun
коклюшны,коклюшный,adjective
амперны,амперный,adjective
вугламерны,угломерный,adjective
дзяржава,государство,noun
танкаскуры,тонкокожий,adjective
пацук,пасюк,noun
дэкадэнтка,декадентка,noun
кірасірскі,кирасирский,adjective
пунсаніст,пунсонист,noun
бяссэнснасць,бессмыслие,noun
рыбалоўны,рыболовный,adjective
каратаж,каротаж,noun
крамніца,лавочница,noun
басаногі,босоногий,adjective
байдарачны,байдарочный,adjective
непарыўнасць,неразрывность,noun
двухцыліндравы,двухцилиндровый,adjective
кацавейка,кацавейка,noun
уз'езд²,взъезд,noun
мастурбацыя,мастурбация,noun
геданізм,гедонизм,noun
велюр,велюр,noun
напэўна,наверное,adverb
знаўца,знаток,noun
баварац,баварец,noun
рэалістка,реалистка,noun
злосны,сердитый,adjective
наканечны,наконечный,adjective
гуманны,гуманный,adjective
тапленне,топление,noun
анёльскі,ангельский,adjective
кар'ерызм,карьеризм,noun
каардынаванне,координирование,noun
трансцэндэнталізм,трансцендентализм,noun
чарнявая,брюнетка,noun
азлабленне,озлобление,noun
румза,рёва,noun
бальнічны,больничный,adjective
разрадка,разрядка,noun
авіядэсантны,авиадесантный,adjective
гумарэска,юмореска,noun
каньён,каньон,noun
акліматызацыйны,акклиматизационный,adjective
сцябліністы,стебельчатый,adjective
статутны,уставный,adjective
лінгвіст,лингвист,noun
першамайскі,первомайский,adjective
сакрэтнік,секретер,noun
пасак,чересседельник,noun
прапаведнік,проповедник,noun
медзеплавільшчык,медеплавильщик,noun
мольбішча,мольбище,noun
неадэкватны,неадекватный,adjective
баран,валух,noun
сімваліст,символист,noun
нобіль,дерево,noun
камерцыялізацыя,коммерциализация,noun
пратаргол,протаргол,noun
эмпірыяманізм,эмпириомонизм,noun
непераможнасць,непобедимость,noun
абаяльнасць,неотразимость,noun
высокааўтарытэтны,высокоавторитетный,adjective
карэтка,каретка,noun
тарантул,тарантул,noun
штапель¹,штапель,noun
кракет,крокет,noun
забаўка,безделушка,noun
неразумна,глупо,adverb
аповесць,повесть,noun
стаднасць,стадность,noun
кансісторскі,консисторский,adjective
багаслоўскі,богословский,adjective
МКС,МКС,properNoun
перманентны,перманентный,adjective
ністагм,нистагм,noun
рупліва,тщательно,adverb
наступальны,наступательный,adjective
баркан,баркан,noun
засноўванне,учреждение,noun
