source,target,POS
tal y como acordamos,conforme combinamos,interjection
arrepentir,arrepender,verb
afinado,refinado,adjective
maleabilidad,maleabilidade,noun
indicación,indicação,noun
dentado,dentado,adjective
cerca de,para perto de,adverb
aisladamente,isoladamente,adverb
nudo,nodo,noun
arancelización,tributação,noun
Vicente,Vicente,properNoun
certidumbre,certeza,noun
trasporte,transporte,noun
empaque,empacotamento,noun
astrónomo,astrônomo,noun
dependente,dependente,adjective
presentar,apresentar,verb
Gutiérrez,Gutiérrez,properNoun
URL,URL,noun
nido,ninho,noun
microeconómico,microeconómico,adjective
demás,demais,noun
litigar,litigar,verb
frecuentar,frequentar,verb
cuál,qual,adverb
cuál,qual,relativePronoun
cuál,qual,pronoun
cuál,qual,interrogativePronoun
subscriptor,assinante,noun
Salgueiro,Salgueiro,properNoun
lacra,marca,noun
reproducción,reprodução,noun
duplicación,duplicação,noun
sabio,sábio,adjective
complemento,complemento,noun
Wifredo,Wifredo,properNoun
lance,lance,noun
inquebrantablemente,inquebrantavelmente,adverb
sutil,subtil,adjective
rueda,roda,noun
talar,devastar,verb
teclado,teclado,noun
Ghana,Ghana,properNoun
diseñar,desenhar,verb
fatalidad,fatalidade,noun
canónicamente,canonicamente,adverb
alpaca,alpaca,noun
deforestación,desflorestação,noun
escariado,rebaixo,noun
sudafricano,sul-africano,adjective
multifuncionalidad,multifuncionalidade,noun
Gallopín,Gallopín,properNoun
indebidamente,indevidamente,adverb
a pesar,apesar,subordinatingConjunction
carbonizar,carbonizar,verb
consecuentemente,conseqüentemente,adverb
reciamente,rijamente,adverb
Afonso,Afonso,properNoun
Ca,Ca,noun
Cardozo,Cardozo,properNoun
concretización,concretização,noun
billón,bilião,noun
mantenimiento,manutenção,noun
emisario,emissário,noun
alcista,de ascensão,adjective
dosificación,dosificação,noun
nobleza,nobreza,noun
Relvado,Relvado,properNoun
reasociar,reassociar,verb
simpáticamente,simpaticamente,adverb
mano dura,mão de ferro,adverb
responsablemente,responsavelmente,adverb
tallar,talhar,verb
Anyós,Anyós,properNoun
adjuntar,anexar,verb
machacar,esmagar,verb
soñar,sonhar,verb
Francia,França,properNoun
providencia,providência,noun
mayoritario,majoritário,adjective
aglutinar,aglutinar,verb
correcto,correto,adjective
sucesivamente,sucessivamente,adverb
defraudador,fraudador,noun
artillería,artilharia,noun
democratización,democratização,noun
terrible,terrível,adjective
coplanar,coplanar,adjective
muy cercano,muito próximo,adverb
analógicamente,analogicamente,adverb
apurar,apressar,verb
incontable,inúmero,adjective
ligar,engatar,verb
Túnez,Tunísia,properNoun
extraer,extrair,verb
nexo,nexo,noun
viaje,viagem,noun
subcategoría,subcategoria,noun
escuela,escola,noun
centro hospitalario,centro hospitalar,noun
ADN,DNA,noun
d,d,noun
correctamente,corretamente,adverb
desinhibir,desinibir,verb
perezoso,preguiçoso,adjective
inducción,indução,noun
acontecimiento,acontecimento,noun
calefacción,calefacção,noun
reponer,repor,verb
responsable,responsável,adjective
fuga,vazamento,noun
cantidad,quantidade,noun
allí,ali,adverb
ejemplar,instância,noun
charla,palestra,noun
debatir,debater,verb
novio,namorado,noun
tributar,tributar,verb
abreviatura,abreviatura,noun
barrido,varredura,noun
paramétrico,paramétrico,adjective
activación,activação,noun
niño,menino,noun
condicionar,condicionar,verb
incidentalmente,acidentalmente,adverb
hoy día,hoje em dia,adverb
inadecuadamente,inadequadamente,adverb
presuntamente,supostamente,adverb
sobrevenir,sobrevir,verb
zootécnico,zootécnico,adjective
innecesario,desnecessário,adjective
óptimamente,optimamente,adverb
cooperativismo,cooperativismo,noun
categóricamente,categoricamente,adverb
predeterminado,predeterminado,adjective
semiacabado,semiacabado,adjective
Banco Central Europeo,Banco Central Europeu,properNoun
abrazadera,abraçadeira,noun
endogeneidad,endogeneidade,noun
nariz,nariz,noun
en lo alto,no alto,adverb
callar,calar,verb
resguardar,resguardar,verb
veintitrés,vinte e três,numeral
invasión,invasão,noun
embarcación,embarcação,noun
don,dom,noun
diccionario,dicionário,noun
solicitud,solicitude,noun
puerta,porta,noun
UNCTAD,UNCTAD,properNoun
portabilidad,portabilidade,noun
limpiar,limpar,verb
irracional,irracional,adjective
marinamente,marinhamente,adverb
cuadragésimamente,quadragesimamente,adverb
terciarización,terceirização,noun
Nicolau,Nicolau,properNoun
aspiración,aspiração,noun
cuenta atrás,contagem regressiva,noun
playa,praia,noun
ceñir,cingir,verb
creer que,achar que,verb
pH,pH,noun
topónimo,topônimo,noun
ensamblar,montar,verb
Euroliga,Euroliga,properNoun
Santander,Santander,properNoun
legítimamente,legitimamente,adverb
Bulgaria,Bulgária,properNoun
cosido,com costura,adjective
nacientemente,nascentemente,adverb
aparear,juntar,verb
fracaso,falhanço,noun
veinticuatro,vinte e quatro,numeral
excusa,desculpa,noun
extranjeramente,estrangeiramente,adverb
Duton,Duton,properNoun
Ghazzaoui,Ghazzaoui,properNoun
oportunista,oportunista,adjective
merced,graça,noun
acudir,ir,verb
intervenir,intervir,verb
estimado,prezado,noun
cobaya,cobaia,noun
subentidad,subentidade,noun
inflexiblemente,inflexivelmente,adverb
éxito,sucesso,noun
configuración,configuração,noun
especie,espécie,noun
Murray,Murray,properNoun
web,site,noun
condicionante,condicionante,adjective
Figueiredo,Figueiredo,properNoun
sobremanera,sobremaneira,adverb
suicidio,suicídio,noun
gestionar,gerenciar,verb
vaciar,esvaziar,verb
vivencia,vivência,noun
escritura,escrita,noun
Gipsyking,Gipsyking,properNoun
cola,fila,noun
servicialmente,serviçalmente,adverb
soplar,soprar,verb
reaccionar,reagir,verb
autocar,ônibus,noun
montaña,montanha,noun
delantero,atacante,noun
ocasión,ocasião,noun
Pozuelo,Pozuelo,properNoun
desfasado,defasado,adjective
voluntad,vontade,noun
degeneración,degeneração,noun
preferiblemente,preferivelmente,adverb
penalti,pênalti,noun
normalizado,padrão,adjective
avidez,sofreguidão,noun
a ciegas,de olhos fechados,adverb
admiración,admiração,noun
inclusión,inclusão,noun
vibración,vibração,noun
innovar,inovar,verb
añadir,acrescentar,verb
interesante,interessante,adjective
protuberancia,protuberância,noun
rediseñar,redesenhar,verb
indisolublemente,indissoluvelmente,adverb
Amaral,Amaral,properNoun
cumbre,cimeira,noun
estación,estação,noun
pulgar,polegar,noun
excentricidad,excentricidade,noun
vulnerable,vulnerável,adjective
endémicamente,endemicamente,adverb
testimoniar,testemunhar,verb
aula,sala,noun
Koehler,Koehler,properNoun
presumidamente,vaidosamente,adverb
militar,militar,verb
podridamente,podremente,adverb
a la ventura,a esmo,adverb
flotación,flutuação,noun
utilizablemente,utilizavelmente,adverb
primer,primeiro,adjective
recuento,contagem,noun
bienio,biênio,noun
redefinición,redefinição,noun
escasamente,escassamente,adverb
presupuestariamente,orçamentariamente,adverb
quinquenio,quinquénio,noun
Azores,Açores,properNoun
documentación,documentação,noun
posición,posição,noun
payasada,palhaçada,noun
superposición,sobreposição,noun
israelí,israelense,noun
lamer,lamber,verb
ficticio,fictício,adjective
originalidad,originalidade,noun
agradablemente,agradavelmente,adverb
dar la baja,dar baixa,verb
régimen,regime,noun
acerca de,a respeito de,preposition
hondura,profundeza,noun
desastroso,desastroso,adjective
Encamp,Encamp,properNoun
mafia,máfia,noun
guión,roteiro,noun
con tal de que,contanto que,subordinatingConjunction
infracción,infração,noun
sustancialmente,substancialmente,adverb
noche,noite,noun
empalmar,juntar,verb
adelante,adiante,adverb
BEL,BEL,properNoun
inimaginablemente,inimaginavelmente,adverb
redimensionar,redimensionar,verb
Indonesia,Indonésia,properNoun
forasteramente,forasteiramente,adverb
generación,geração,noun
uña,unha,noun
mil,milhar,numeral
huso,fuso,noun
cohesión,coesão,noun
pulmón,pulmão,noun
ruta,rota,noun
genocidio,genocídio,noun
despertar,acordar,verb
a palabras necias oídos sordos,não dar ouvidos a bobagens,adverb
Arabia Saudí,Arábia Saudita,properNoun
sexy,sexy,adjective
minúsculamente,minusculamente,adverb
Telecom,Telecom,properNoun
mixto,misto,adjective
acrónimo,acrônimo,noun
penúltimamente,penultimamente,adverb
insosteniblemente,insustentavelmente,adverb
esporádicamente,esporadicamente,adverb
cotidianamente,quotidianamente,adverb
linealidad,linealidade,noun
objeto,objeto,noun
Ryder,Ryder,properNoun
españolamente,espanholamente,adverb
cobardía,covardia,noun
compatible,compatível,adjective
fresado,fresado,adjective
Matos,Matos,properNoun
reelegir,reeleger,verb
BlackRock,BlackRock,properNoun
despedazar,despedaçar,verb
gordura,peso,noun
consejero,pelouro,noun
horario,horário,noun
Ferguson,Ferguson,properNoun
tabique,tabique,noun
Shimell,Shimell,properNoun
roncamente,roucamente,adverb
exaltar,exaltar,verb
viernes,sexta-feira,noun
CGU,CGU,properNoun
anexionar,anexar,verb
Enrech,Enrech,properNoun
DRCI,DRCI,properNoun
exilio,exílio,noun
favorablemente,favoravelmente,adverb
a medida,sob medida,adverb
asombroso,assombroso,adjective
bronce,bronze,noun
sermón,sermão,noun
CAD,CAD,properNoun
prevención,prevenção,noun
p,p,noun
identidad,identidade,noun
armonización,harmonização,noun
crónico,crônico,adjective
converger,convergir,verb
asignación,atribuição,noun
sonreír,sorrir,verb
curriculum vitae,curriculum vitae,noun
muy bueno,bom demais,adverb
malo,mau,adjective
emergencia,emergência,noun
sectorial,sectorial,adjective
RECORD,RECORD,properNoun
disipar,dissipar,verb
impaciencia,impaciência,noun
enrutamiento,roteamento,noun
envidiar,invejar,verb
apadrinar,apadrinhar,verb
longitud,longitude,noun
textil,têxtil,adjective
fan,fã,noun
prescribir,prescrever,verb
comprensible,compreensível,adjective
llano,plano,adjective
lonja,armazém,noun
vergüenza,vergonha,noun
atención,atendimento,noun
en vez de,ao invés de,preposition
protector,protector,adjective
antes de nada,antes de mais nada,adverb
inmunemente,imunemente,adverb
Virgem,Virgem,properNoun
Fabra,Fabra,properNoun
desigual,desigual,adjective
arqueólogamente,arqueologamente,adverb
duradero,duradouro,adjective
armónico,harmônico,adjective
macroeconómico,macroeconômico,adjective
saturación,saturação,noun
verdura,verdura,noun
peñasco,penhasco,noun
traviesamente,travessamente,adverb
convertidor,conversor,noun
sin embargo,porém,subordinatingConjunction
despegable,descolável,adjective
prosperidad,prosperidade,noun
inagotable,inesgotável,adjective
motriz,motriz,adjective
detestablemente,detestavelmente,adverb
masía,herdade,noun
frecuencia,frequência,noun
actual,actual,adjective
lector,leitor,noun
proporcionalidad,proporcionalidade,noun
gran,grande,adjective
lealtad,lealdade,noun
per cápita,per capita,adjective
incomprendidamente,incompreendidamente,adverb
ordenamiento,ordenamento,noun
exactitud,exactidão,noun
caminante,caminhante,noun
atraer,atrair,verb
parangón,comparação,noun
collar,colar,noun
herrero,ferreiro,noun
salpicadura,respingo,noun
reminiscencia,reminiscência,noun
volcánico,vulcânico,adjective
evaluar,avaliar,verb
hombro,ombro,noun
liberalizador,liberador,adjective
ciclón,ciclone,noun
línea,linha,noun
otro,outro,pronoun
milimétricamente,milimetricamente,adverb
acceso,acesso,noun
nonagésimamente,nonagesimamente,adverb
balancear,balançar,verb
afectuosamente,afetuosamente,adverb
cercanamente,proximamente,adverb
mucho más,bem mais,adverb
racionalización,racionalização,noun
demostración,demonstração,noun
metido en el ajo,por dentro,adverb
Julianne,Julianne,properNoun
valuar,avaliar,verb
Italia,Itália,properNoun
Chucho,Chucho,properNoun
peligro,perigo,noun
tutelar,tutelar,verb
Etiopía,Etiópia,properNoun
astronómicamente,astronomicamente,adverb
xml,xml,properNoun
provincia,província,noun
Peronella,Peronella,properNoun
usufructuar,usufruir,verb
Odum,Odum,properNoun
interminablemente,interminavelmente,adverb
ineficiente,ineficiente,adjective
CESR,CESR,properNoun
cantante,cantor,noun
importador,importador,noun
hincha,torcedor,noun
esquizofrénico,esquizofrênico,noun
duda,dúvida,noun
inadmisiblemente,inadmissivelmente,adverb
remoción,remoção,noun
auditorio,auditório,noun
anglicismo,anglicismo,noun
Fainé,Fainé,properNoun
alterno,alterno,adjective
patentar,patentear,verb
tetraedro,tetraedro,noun
manual,manual,noun
familiarizar,familiarizar,verb
pulpería,mercado,noun
propagación,propagação,noun
harina,farinha,noun
gris,cinza,noun
variedad,variedade,noun
más grande,maior,adjective
batir,bater,verb
inyectar,injectar,verb
educativamente,educacionalmente,adverb
de mala gana,de má vontade,adverb
manera,maneira,noun
dotación,dotação,noun
Apolónia,Apolónia,properNoun
romanticismo,romantismo,noun
acreditación,acreditação,noun
roscador,autorroscante,noun
estómago,estômago,noun
puerto,porto,noun
arista,aresta,noun
noticia,notícia,noun
groseramente,grosseiramente,adverb
BFDF,BFDF,properNoun
entalle,entalhe,noun
gobierno,governação,noun
pasar verguenza,pagar mico,verb
expresamente,expressamente,adverb
TDR,TDR,properNoun
monotonía,monotonia,noun
inherentemente,inerentemente,adverb
estatura,estatura,noun
arrastrar,arrastar,verb
moño,laço,noun
chasco,decepção,noun
abstracción,abstração,noun
líquidamente,liqüidamente,adverb
paraguayo,paraguaio,noun
plantación,plantação,noun
bus,ônibus,noun
forzosamente,forçosamente,adverb
intensidad,intensidade,noun
oreja,orelha,noun
volar,voar,verb
FF,FF,noun
cementerio,cemitério,noun
librero,livreiro,noun
financiación,financiamento,noun
iraquí,iraquiano,adjective
transformación,transformação,noun
tras,trás,preposition
vasco,vasconço,noun
reunión,reunião,noun
suelo,chão,noun
sintetizar,sintetizar,verb
agroalimentario,agroalimentar,adjective
malla,malha,noun
abstracción,abstracção,noun
error,erro,noun
plácidamente,placidamente,adverb
factible,factível,adjective
preguntar,perguntar,verb
por qué,por que,adverb
aumentado,aumentado,adjective
generalidad,generalidade,noun
Letonia,Letônia,properNoun
dar las gracias,agradecer,verb
museo,museu,noun
beta,beta,noun
precursor,precursor,noun
coger,segurar,verb
alfabéticamente,alfabeticamente,adverb
actor,ator,noun
simbólicamente,simbolicamente,adverb
encadenamiento,encadeamento,noun
linfocito,linfócito,noun
execrablemente,execravelmente,adverb
Emídio,Emídio,properNoun
niebla,nevoeiro,noun
tampoco,tampouco,adverb
reverencia,reverência,noun
Marlene,Marlene,properNoun
múltiplemente,multiplemente,adverb
enumerar,listar,verb
Phoenix,Phoenix,properNoun
sorprendentemente,surpreendentemente,adverb
floculador,floculador,noun
seducción,sedução,noun
coordinadamente,coordenadamente,adverb
engranaje,engrenagem,noun
sobrecarga,sobrecarga,noun
con vosotros,convosco,pronoun
Cavaco,Cavaco,properNoun
diecisiete,dezassete,numeral
ojeada,olhadela,noun
cm,cm,noun
electrón,elétron,noun
espectacularmente,espectacularmente,adverb
carné de conducir,carta de condução,noun
introducción,introdução,noun
apelación,apelação,noun
vigencia,vigência,noun
veintinueve,vinte e nove,numeral
vena,veia,noun
centro comercial,shopping,noun
progreso,progresso,noun
notificación,notificação,noun
MySpace,MySpace,properNoun
cilindro,cilindro,noun
SINDE,SINDE,properNoun
irrespirablemente,irrespiravelmente,adverb
invocación,invocação,noun
abastecimiento,abastecimento,noun
inutilizar,inutilizar,verb
hebra,fibra,noun
cañón,canhão,noun
niebla,névoa,noun
Lance,Lance,properNoun
sanción,sanção,noun
min,min,noun
incurrir,incorrer,verb
listamente,prontamente,adverb
prestar,emprestar,verb
RTE,RTE,properNoun
enteramente,inteiramente,adverb
costosamente,custosamente,adverb
fortificación,fortificação,noun
subcarpeta,subpasta,noun
reforzamiento,reforço,noun
indispensablemente,indispensavelmente,adverb
sucedáneamente,sucedaneamente,adverb
SAIP,SAIP,properNoun
indemnización,indemnização,noun
elástico,elástico,adjective
ofertar,oferecer,verb
borde,borda,noun
depresión,depressão,noun
inadmisible,inadmissível,adjective
eléctrico,eléctrico,adjective
soberanía,soberania,noun
incumplimiento,não_cumprimento,noun
injusticia,injustiça,noun
presión,pressão,noun
valle,vale,noun
tiroteo,tiroteio,noun
diámetro,diâmetro,noun
Moutinho,Moutinho,properNoun
sólidamente,solidamente,adverb
asustar,assustar,verb
teleformación,teleformação,noun
judicatura,judiciário,noun
beso,beijo,noun
enjuiciamiento,ajuizamento,noun
clasificar,classificar,verb
antiguamente,antigamente,adverb
IFAC,IFAC,properNoun
incumplir,incumprir,verb
bárbaramente,barbaramente,adverb
merced a,graças a,preposition
comunicacional,de comunicação,adjective
inauguración,inauguração,noun
anciano,idoso,noun
cohete,foguete,noun
micrómetro,micrômetro,noun
inequívocamente,inequivocamente,adverb
proveedor,fornecedor,noun
desesperación,desespero,noun
forzar,forçar,verb
correctivo,corretivo,adjective
Hero,Hero,properNoun
jugosamente,suculentamente,adverb
sometimiento,submissão,noun
tendencia,tendência,noun
América del Sur,América do Sul,properNoun
IFIC,IFIC,properNoun
dañar,danificar,verb
absorber,absorver,verb
ventana,janela,noun
norteamericano,norte-americano,adjective
conejo,coelho,noun
barrio,bairro,noun
Almeria,Almeria,properNoun
para el cual,para o qual,subordinatingConjunction
antecesor,antecessor,noun
subjetividad,subjetividade,noun
pelirrojo,ruivo,adjective
Junior,Junior,properNoun
lectura,leitura,noun
ciberespacio,ciberespaço,noun
velatorio,velório,noun
líquidamente,liquidamente,adverb
fundente,fundente,adjective
volcán,vulcão,noun
Protec,Protec,properNoun
a disgusto,a contragosto,adverb
Budapest,Budapeste,properNoun
Primus,Primus,properNoun
con respecto a,com respeito a,preposition
veneración,veneração,noun
inhibición,inibição,noun
diecinueve,dezanove,numeral
proporción,proporção,noun
revitalizar,revigorar,verb
español,espanhol,adjective
optimismo,otimismo,noun
EVM,EVM,properNoun
interfaz,interface,noun
liberar,libertar,verb
agresor,agressor,noun
por dentro,por dentro,adverb
aprovechar,aproveitar,verb
intención,intenção,noun
tiernamente,meigamente,adverb
desarenador,desarenador,noun
premio,prémio,noun
toro,touro,noun
restitución,restituição,noun
shock,choque,noun
Arizona,Arizona,properNoun
desmoralizar,desmoralizar,verb
permiso de conducir,carta de motorista,noun
bestia,besta,noun
estatua,estátua,noun
bailar,dançar,verb
dibujar,desenhar,verb
indexar,indexar,verb
en abundancia,em abundância,adverb
relámpago,relâmpago,noun
linea,linha,noun
orgullo,orgulho,noun
divergencia,divergência,noun
acanalado,estriado,adjective
cacería,caçada,noun
octogésimamente,octogesimamente,adverb
paternidad,paternidade,noun
tubular,tubular,adjective
utilización,utilização,noun
competición,competição,noun
imcomparablemente,imcomparavelmente,adverb
flotar,flutuar,verb
chillido,grito,noun
robustecer,fortalecer,verb
como su madre lo trajo al mundo,do jeito que veio ao mundo,adverb
apéndice,adendo,noun
tardíamente,tardiamente,adverb
privatizablemente,privatizavelmente,adverb
investigar,pesquisar,verb
adquisición,aquisição,noun
CSI,CSI,properNoun
comprender,abranger,verb
pasivamente,passivamente,adverb
cuenta,contagem,noun
rótula,soquete,noun
desconexión,desconexão,noun
jubilación,aposentadoria,noun
injustificablemente,injustificavelmente,adverb
Medina,Medina,properNoun
electrónico,eletrônico,adjective
peor,pior,adverb
asimilación,assimilação,noun
Sagardi,Sagardi,properNoun
informe,relatório,noun
descomprimir,descompactar,verb
supersónico,supersônico,adjective
estribillo,estribilho,noun
media tarde,meia tarde,adverb
identificable,identificável,adjective
complementario,complementar,adjective
mando,comando,noun
Fibanc,Fibanc,properNoun
diseño,desenho,noun
remisión,remessa,noun
homologado,homologado,adjective
vanidoso,vaidoso,adjective
libanés,libanês,adjective
procuración,procuração,noun
en remojo,de molho,noun
salsa,molho,noun
valeroso,valoroso,adjective
zaga,fundo,noun
anatómico,anatômico,adjective
hay,há,verb
noreste,nordeste,noun
diecinueve,dezenove,numeral
fracturar,fraturar,verb
excepción,exceção,noun
enterrar,soterrar,verb
diente,dente,noun
Ankara,Ancara,properNoun
Couto,Couto,properNoun
ratificación,ratificação,noun
repasar,repassar,verb
mg,mg,noun
ladeo,torção,noun
alemán,alemão,noun
asedio,assédio,noun
casillero,ficha,noun
pesquero,pesqueiro,adjective
popularidad,popularidade,noun
casero,caseiro,adjective
linaje,linhagem,noun
preferible,preferível,adjective
fortalecimiento,fortalecimento,noun
hechizar,enfeitiçar,verb
en vivo,ao vivo,adverb
profesionalismo,profissionalismo,noun
CLAD,CLAD,properNoun
SGPS,SGPS,properNoun
clienta,cliente,noun
muelle,berço,noun
limpieza,limpeza,noun
Abu Dhabi,Abu Dhabi,properNoun
sabotaje,sabotagem,noun
continuamente,sustentadamente,adverb
inalcansablemente,inalcançavelmente,adverb
Socrates,Socrates,properNoun
eclesiásticamente,eclesiasticamente,adverb
avellanar,escarear,verb
agitación,agitação,noun
quizzes,quizzes,noun
Boavista,Boavista,properNoun
Quiroga,Quiroga,properNoun
conversor,conversor,noun
sustantivamente,substantivamente,adverb
CE,CE,noun
Coutinho,Coutinho,properNoun
ensalada,salada,noun
estudiar,estudar,verb
millonario,milionário,adjective
fenómeno,fenômeno,noun
anónimamente,anonimamente,adverb
Scolari,Scolari,properNoun
IAIA,IAIA,properNoun
sólo lectura,somente leitura,adverb
pantano,pântano,noun
a caso hecho,de caso pensado,adverb
sensible,sensível,adjective
convenio,convênio,noun
sobretodo,sobretudo,adverb
copiar a,copiar para,verb
trapezoidal,trapezoidal,adjective
envidioso,invejoso,adjective
pre,pré,adverb
Fr,Fr,properNoun
rastreabilidad,rastreabilidade,noun
astronomía,astronomia,noun
especia,especiaria,noun
medir,mensurar,verb
alimenticio,alimentar,adjective
auricular,auricular,noun
máster,mestrado,noun
disponer,dispor,verb
retención,retenção,noun
de hecho,de fato,adverb
WTA,WTA,properNoun
contemporáneo,contemporâneo,adjective
acarrear,acarretar,verb
utensilio,utensílio,noun
latir,bater,verb
instrumentar,instrumentar,verb
aunque,embora,subordinatingConjunction
migratório,migratório,adjective
saciedad,saciedade,noun
desregulación,desregulamentação,noun
es igual,tanto faz,adverb
Rumanía,Romênia,properNoun
confortablemente,confortavelmente,adverb
Siria,Síria,properNoun
olímpicamente,olimpicamente,adverb
Proença,Proença,properNoun
acoso,assédio,noun
extensor,extensor,noun
barra de estado,barra de status,noun
suponer,supor,verb
ingresar,internar,verb
sinónimo,sinônimo,noun
sujetar,sujeitar,verb
instructor,instrutor,noun
a las puertas,muito próximo,adverb
reestructurar,reestruturar,verb
mostrador,balcão,noun
portón,portão,noun
liquidación,liquidação,noun
adecuadamente,adequadamente,adverb
hierro,ferro,noun
en efectivo,em numerário,adverb
atornillar,aparafusar,verb
BPI,BPI,noun
designio,desígnio,noun
verdadero,verdadeiro,adjective
duración,duração,noun
hipocondríacamente,hipocondriacamente,adverb
guarda jurado,segurança,noun
oblicuo,oblíquo,adjective
espionaje,espionagem,noun
góndola,gôndola,noun
piñón,pinhão,noun
prestación,prestação,noun
concepto,conceito,noun
secuencia,seqüência,noun
indebido,indevido,adjective
Friburgo,Friburgo,properNoun
acumulación,acumulação,noun
inmaduro,imaturo,adjective
menú,menu,noun
subasta,leilão,noun
consanguinidad,consangüinidade,noun
mentalidad,mentalidade,noun
recabar,obter,verb
meso,médio,noun
otoño,outono,noun
combatiente,combatente,adjective
cableado,instalado,adjective
rss,rss,properNoun
hermético,hermético,adjective
probatorio,probatório,adjective
pero,mas,coordinatingConjunction
largura,comprimento,noun
alusión,alusão,noun
dictador,ditador,noun
cuenca,bacia,noun
asemejar,assemelhar,verb
cómico,cômico,adjective
en pauta,em questão,adverb
impactante,impactante,adjective
Sales,Sales,properNoun
uno,um,determiner
solevación,transição,noun
contacto,contato,noun
Champions,Champions,properNoun
olor,cheiro,noun
subsistencia,subsistência,noun
boletín,boletim,noun
delincuente,delinquente,noun
paradigma,paradigma,noun
pésimamente,pessimamente,adverb
patera,bateira,noun
entonces,então,adverb
estiramiento,estiramento,noun
MEM,MEM,properNoun
previsiblemente,previsivelmente,adverb
obsoleto,obsoleto,adjective
inflamablemente,inflamavelmente,adverb
discontinuidad,descontinuidade,noun
gemelo,panturrilha,noun
procesador,processador,noun
Goldman,Goldman,properNoun
cielo,céu,noun
alegoría,alegoria,noun
prototipo,protótipo,noun
y qué,e daí,adverb
liberalizar,liberar,verb
tele,tv,noun
cómo,como,adverb
cómo,como,relativePronoun
alianza,aliança,noun
ama de casa,dona-de-casa,noun
portafolio,portfolio,noun
hongo,fungo,noun
a lo ancho,na largura,adverb
cuarto creciente,quartocrescente,noun
aniversario,aniversário,noun
reglamentar,regulamentar,verb
efluente,efluente,noun
humillar,humilhar,verb
sostenible,sustentável,adjective
redundancia,redundância,noun
pariente,parente,noun
diseminación,diseminação,noun
habilitación,habilitação,noun
asomar,assomar,verb
fotogalería,fotogaleria,noun
CaCO,CaCO,properNoun
puchero,cocido,noun
monolingüe,monolingüe,adjective
incierto,incerto,adjective
directriz,diretriz,noun
EUROSAI,EUROSAI,properNoun
resaltar,ressaltar,verb
extender,estender,verb
desorganizar,desorganizar,verb
semejanza,semelhança,noun
cabezal,cabeça,noun
oscuramente,escuramente,adverb
Folha de São Paulo,Folha de São Paulo,properNoun
quien,quem,relativePronoun
quien,quem,pronoun
quien,quem,interrogativePronoun
resaltar,realçar,verb
presencial,presencial,adjective
mixtamente,mistamente,adverb
más vale prevenir que curar,o seguro morreu de velho,adverb
ebrio,ébrio,noun
próximamente,proximamente,adverb
individualizar,individualizar,verb
evidencia,evidência,noun
caníbal,canibal,noun
entraña,entranha,noun
disolver,dissolver,verb
agrupación,agrupamento,noun
homosexualmente,homossexualmente,adverb
hueco,oco,noun
establecimiento,estabelecimento,noun
recreo,recreio,noun
castellano,castelhano,adjective
grosor,espessura,noun
corteza prefrontal,córtex pré-frontal,noun
APIS,APIS,properNoun
robar,roubar,verb
suponiendo que,supondo que,subordinatingConjunction
Abreu,Abreu,properNoun
avalancha,avalanche,noun
plantear,propor,verb
