source,target,POS
пензиониран,пенсиониран,adjective
през,през,preposition
проституција,проституция,noun
процедура,процедура,noun
релација,релация,noun
барем,поне,adverb
Ганецовски,Ганецовски,properNoun
доживотно,доживотно,adverb
заслужува,заслужава,verb
решавање,решаване,noun
гласачки,избирателен,adjective
опслужува,обслужва,verb
боледува,боледува,verb
Цетиќ,Цетич,properNoun
Мило,Мило,properNoun
персонал,персонал,noun
разобличува,разобличава,verb
Матиевиќ,Матиевич,properNoun
Делевиќ,Делевич,properNoun
таков,такъв,pronoun
таков,такъв,demonstrativePronoun
целосно,напълно,adverb
Жозе,Жозе,properNoun
поврзе,свърже,verb
надгледувано,наглеждано,adverb
бојкотира,бойкотира,verb
Олујиќ,Олуйич,properNoun
претпријатие,предприятие,noun
просветно,просветено,adverb
составување,съставяне,noun
Абрашевиќ,Абрашевич,properNoun
прелаже,прелъже,verb
преносен,преносен,adjective
располага,разполага,verb
направа,устройство,noun
шампион,шампион,noun
раселува,разселва,verb
Ѓоговиќ,Джогович,properNoun
калуѓерство,калугерство,noun
исток,изток,noun
гостоприемство,гостоприемство,noun
доволен,достатъчен,adjective
Марија,Мария,properNoun
Георгиев,Георгиев,properNoun
толкав,толкова,pronoun
толкав,толкова,demonstrativePronoun
патриотски,патриотски,adjective
менторски,менторски,adjective
хармонизација,хармонизация,noun
белоруски,белоруски,adjective
овчарство,овчарство,noun
наместо,вместо,adverb
Алексиевски,Алексиевски,properNoun
свесен,осъзнаващ,adjective
генералштаб,генералщаб,noun
претстоен,предстоящ,adjective
одржано,проведено,adverb
Милановиќ,Миланович,properNoun
уапси,арестува,verb
Плетикосиќ,Плетикосич,properNoun
откриен,открит,adjective
ете,ето,interjection
цело,цяло,adverb
Кесковски,Кесковски,properNoun
предвремен,преждевременен,adjective
поздравува,поздравява,verb
присака,прииска,verb
вековно,вековно,adverb
Ројтерс,Ройтерс,properNoun
Думиќ,Думич,properNoun
истрелува,изстрелва,verb
дигитализација,дигитализация,noun
покровителство,покровителство,noun
експертски,експертен,adjective
конструктивно,конструктивно,adverb
почека,почака,verb
пронајдува,открива,verb
Слепчевиќ,Слепчевич,properNoun
меѓутоа,обаче,adverb
обединува,обединява,verb
признаеност,признание,noun
Атанасијевиќ,Атанасийевич,properNoun
здравствено,здравословно,adverb
отстои,отстои,verb
Крстајиќ,Крстайич,properNoun
пребројува,преброява,verb
тврд,твърд,adjective
Хоџиќ,Ходжич,properNoun
позатврди,позатвърди,verb
сиот,всичкият,pronoun
Миљевиќ,Милевич,properNoun
Клепиќ,Клепич,properNoun
бирократско,бюрократично,adverb
стерилизација,стерилизация,noun
гувернер,управител,noun
каменоделство,каменоделство,noun
Асеновград,Асеновград,properNoun
Дејан,Деян,properNoun
насобира,насъбира,verb
холандски,холандски,adjective
згреши,сгреши,verb
покани,покани,verb
првичен,първоначален,adjective
Кличковиќ,Кличкович,properNoun
акцент,акцент,noun
Пријиќ,Прийич,properNoun
професионализација,професионализация,noun
Миладиновски,Миладиновски,properNoun
Прокопијевиќ,Прокопийевич,properNoun
рационализација,рационализация,noun
пролонгирање,продължаване,noun
уапсено,арестувано,adverb
максимален,максимален,adjective
Пашалиќ,Пашалич,properNoun
тандемски,тандемски,adjective
мајчинство,майчинство,noun
часовничарство,часовникарство,noun
томографски,томографски,adjective
Лабус,Лабус,properNoun
нето,нетно,adverb
директно,директно,adverb
прашање,въпрос,noun
кај,при,preposition
буџет,бюджет,noun
пропагандно,пропагандно,adverb
претставничко,представително,adverb
Бебиќ,Бебич,properNoun
интензивен,интензивен,adjective
единство,единство,noun
срдечност,сърдечност,noun
јасност,ясност,noun
неизвесност,неизвесност,noun
Дијарбакир,Диарбакър,properNoun
Паневски,Паневски,properNoun
претходен,предходен,adjective
поништи,анулира,verb
забави,забави,verb
песна,песен,noun
рехабилитација,рехабилитация,noun
тренер,треньор,noun
Соколовиќ,Соколович,properNoun
обврзаност,обвързаност,noun
видоизменува,видоизменя,verb
Ботиќ,Ботич,properNoun
резервно,резервно,adverb
надлежно,надлежно,adverb
распореди,разгърне,verb
поддржувач,поддръжник,noun
вклучено,включено,adverb
цигара,цигара,noun
централнодесничарски,дясноцентристки,adjective
за прв пат,за пръв път,adverb
суверенитет,суверенитет,noun
војводство,войводство,noun
претставнички,представителен,adjective
Даштевски,Дащевски,properNoun
уредува,урежда,verb
Хаџиќ,Хаджич,properNoun
придвижување,придвижване,noun
Москва,Москва,properNoun
леарство,леярство,noun
сериозност,сериозност,noun
Обрадовиќ,Обрадович,properNoun
Шахинпашиќ,Шахинпашич,properNoun
ирански,ирански,adjective
вооружено,въоръжено,adverb
акробатски,акробатичен,adjective
приближува,приближава,verb
далечно,далечно,adverb
неутралност,неутралност,noun
свикување,свикване,noun
Џидиќ,Джидич,properNoun
Микеровиќ,Микерович,properNoun
Дејвид,Дейвид,properNoun
договор,договор,noun
обесштетува,обезщетява,verb
отомански,отомански,adjective
Станковски,Станковски,properNoun
резервен,резервен,adjective
околност,околност,noun
антиимигрантски,антиимигрантски,adjective
берза,борса,noun
факултет,факултет,noun
отвора,отваря,verb
кандидатски,кандидатски,adjective
Газдиќ,Газдич,properNoun
компанија,компания,noun
ораторство,ораторство,noun
совршенство,съвършенство,noun
желудец,стомах,noun
хигиенско,хигиенно,adverb
резбарство,резбарство,noun
посветеност,ангажираност,noun
Благиќ,Благич,properNoun
корекција,корекция,noun
богохулство,богохулство,noun
Музаровиќ,Музарович,properNoun
организиран,организиран,adjective
посакано,поискано,adverb
мандатор,кандидат за министър-председател,noun
штета,щета,noun
во висина од,в размер на,preposition
данок,данък,noun
напушти,напусне,verb
панорамски,панорамен,adjective
Јакиќ,Якич,properNoun
исклучително,изключително,adverb
засегнува,засяга,verb
Австрија,Австрия,properNoun
Жечев,Жечев,properNoun
експлодира,експлодира,verb
стравува,страхува,verb
поднесен,подаден,adjective
Зилиќ,Зилич,properNoun
Дејановиќ,Деянович,properNoun
прелиминарно,предварително,adverb
помирува,помирява,verb
минидемократизација,минидемократизация,noun
аврамски,аврамски,adjective
Мијиќ,Мийич,properNoun
труд,труд,noun
социјалдемократски,социалдемократически,adjective
регионално,регионално,adverb
акушерство,акушерство,noun
изведе,изпълни,verb
Лукшиќ,Лукшич,properNoun
Џејмс,Джеимс,properNoun
топлификација,топлофикация,noun
раскажува,разказва,verb
незаконски,незаконен,adjective
транспорт,транспорт,noun
деветнаесет,деветнадесет,numeral
комбинирање,комбиниране,noun
сопственост,собственост,noun
навредува,наврежда,verb
гарантирање,гарантиране,noun
што,че,subordinatingConjunction
Мартиноски,Мартиноски,properNoun
вложува,влага,verb
соблазнување,съблазън,noun
Мексико,Мексико,properNoun
звучно,звучно,adverb
пиење,пиене,noun
гарда,гвардия,noun
шверцерски,контрабанден,adjective
назначување,назначаване,noun
независно,независимо,adverb
револуционерство,революционерство,noun
колку,колкото,relativePronoun
колку,колкото,pronoun
Црна Гора,Черна Гора,properNoun
пожар,пожар,noun
врнеж,валеж,noun
Унгуреану,Унгуряну,properNoun
Деспаниќ,Деспанич,properNoun
сериски,сериен,adjective
Цилиќ,Цилич,properNoun
Ивиќ,Ивич,properNoun
Миниќ,Минич,properNoun
практично,практично,adverb
Ганиќ,Ганич,properNoun
муниција,боеприпаси,noun
Пјевчевиќ,Певчевич,properNoun
длабок,дълбок,adjective
избере,избере,verb
лига,лига,noun
туркменистански,туркменистански,adjective
Чукотиќ,Чукотич,properNoun
тримесечје,тримесечие,noun
исполни,изпълни,verb
фармакотерапевтски,фармакотерапевтичен,adjective
рунда,кръг,noun
оддели,отдели,verb
споделува,споделя,verb
конкурентност,конкурентност,noun
Трпевски,Търпевски,properNoun
критикува,критикува,verb
Кондиќ,Кондич,properNoun
двојазичност,двоезичност,noun
здравствен,здравословен,adjective
одбележи,отбележи,verb
рекорден,рекорден,adjective
близок,близък,adjective
Зелентровиќ,Зелентрович,properNoun
удар,удар,noun
влошува,влошава,verb
ропство,робство,noun
Достаниќ,Достанич,properNoun
оперативно,оперативно,adverb
династија,династия,noun
богомолство,богомолство,noun
прекршување,нарушаване,noun
поради што,защо,pronoun
поради што,защо,interrogativePronoun
искривува,изкривява,verb
обвинител,прокурор,noun
запуштеност,запуштеност,noun
микрокредитирање,микрокредитиране,noun
сирак,сирак,noun
Стојаковиќ,Стоякович,properNoun
осумнаесет,осемнадесет,numeral
Радивојевиќ,Радивойевич,properNoun
петстотен,петстотен,numeral
овозможување,подпомагане,noun
воинство,воинство,noun
самарјанство,самарянство,noun
јен,йена,noun
заразено,заразно,adverb
Микулиќ,Микулич,properNoun
Византија,Византия,properNoun
градоначалник,градоначалник,noun
комплекс,комплекс,noun
Микеревиќ,Микеревич,properNoun
Сребреница,Сребреница,properNoun
диверзификација,диверсификация,noun
ракува,ръкува,verb
постапка,постъпка,noun
застанува,застава,verb
предлага,предлага,verb
илирски,илирийски,adjective
планирање,планиране,noun
видеоконференција,видеоконференция,noun
океански,океански,adjective
брише,бърше,verb
отпочине,отпочине,verb
разпоредува,разпорежда,verb
тековен,текущ,adjective
австриски,австрийски,adjective
Јевиќ,Йевич,properNoun
Мајко,Майко,properNoun
политиканство,политиканство,noun
невиност,невинност,noun
ближно,ближно,adverb
Бачковиќ,Бачкович,properNoun
попречи,попречи,verb
уставно,уставно,adverb
директорство,директорство,noun
Петър,Петър,properNoun
Галевски,Галевски,properNoun
грб,гръб,noun
Жбаниќ,Жбанич,properNoun
Рашиќ,Рашич,properNoun
доискаже,доизкаже,verb
чекор,стъпка,noun
загуба,загуба,noun
разочарува,разочарова,verb
недвижно,недвижимо,adverb
реформирање,реформиране,noun
прислушување,подслушване,noun
попречување,спъване,noun
романтично,романтично,adverb
чудотворство,чудотворство,noun
Гештаковски,Гещаковски,properNoun
се уште,все още,adverb
пренесе,пренесе,verb
емиграција,емиграция,noun
зависи,зависи,verb
Љубичиќ,Любичич,properNoun
Војновиќ,Войнович,properNoun
истоштеност,изтощение,noun
ќор сокак,безизходица,noun
Фена,Фена,properNoun
заклучи,заключи,verb
прес,прес,adjective
дваесетти,двадесети,numeral
список,списък,noun
интегритет,интегритет,noun
Јерговиќ,Йергович,properNoun
протестира,протестира,verb
гнил,гнил,adjective
партиско,партийно,adverb
Јалиќ,Ялич,properNoun
африкански,африкански,adjective
подготвеност,подготвеност,noun
распределено,разпределено,adverb
коалициски,коалиционен,adjective
животно,жизнено,adverb
уместност,уместност,noun
генерал,генерал,noun
анонимен,анонимен,adjective
грнчарски,грънчарски,adjective
РИА Новости,РИА Новости,properNoun
избирачки,избирателен,adjective
преовладува,преобладава,verb
педесетти,петдесети,numeral
Луксиќ,Луксич,properNoun
селекција,селекция,noun
португалски,португалски,adjective
трудољубивост,трудолюбие,noun
гимнастичарски,гимнастически,adjective
Ѓаковиќ,Джакович,properNoun
Шаровиќ,Шарович,properNoun
фокусираност,фокусираност,noun
овоштарство,овощарство,noun
опозициски,опозиционен,adjective
одлучност,решителност,noun
инсталација,инсталация,noun
победува,побеждава,verb
Експрес,Експрес,properNoun
изготвување,изготвяне,noun
под,под,preposition
смртно,смъртно,adverb
конверзација,конверсация,noun
мерен,мерен,adjective
имигрант,имигрант,noun
Ботевград,Ботевград,properNoun
оспособува,оспособява,verb
егзистенција,екзистенция,noun
немај-каде,немай къде,adverb
туркомански,тюркомански,adjective
Стошиќ,Стошич,properNoun
облекува,облича,verb
прием,приемане,noun
повик,призив,noun
обединетост,обединение,noun
чувствува,чувства,verb
пол,пол,noun
Хрустановиќ,Хрустанович,properNoun
Несторовски,Несторовски,properNoun
Проевски,Проевски,properNoun
Рисовски,Рисовски,properNoun
оформува,оформя,verb
трикратно,трикратно,adverb
Готовина,Готовина,properNoun
Свиличиќ,Свиличич,properNoun
после,след,preposition
даблински,дъблински,adjective
публикација,публикация,noun
промовирање,промотиране,noun
отфрлање,отхвърляне,noun
нарушува,нарушава,verb
Милојевиќ,Милойевич,properNoun
компромис,компромис,noun
Шевлиевски,Шевлиевски,properNoun
Гусински,Гусински,properNoun
лустрација,лустрация,noun
поделеност,поделеност,noun
собира,събира,verb
проекција,проекция,noun
Нушиќ,Нушич,properNoun
чистење,прочистване,noun
Пушиќ,Пушич,properNoun
Костовски,Костовски,properNoun
нога,крак,noun
врата,врата,noun
празен,празен,adjective
Главаш,Главаш,properNoun
интензивно,интензивно,adverb
Салиховиќ,Салихович,properNoun
Мариновиќ,Маринович,properNoun
фински,фински,adjective
поткопува,подкупва,verb
особен,особен,adjective
глупост,глупост,noun
светлост,светлост,noun
спортски,спортен,adjective
муслиманство,мюсюлманство,noun
пребарување,претърсване,noun
прекине,спре,verb
исто така,също така,adverb
стои,стои,verb
Душан,Душан,properNoun
качество,качество,noun
предизвикување,предизвикване,noun
нов,нов,adjective
одложи,отложи,verb
носење,носене,noun
недоволно,недоволно,adverb
хрват,хърватин,noun
просперитет,просперитет,noun
дунавски,дунавски,adjective
комбинација,комбинация,noun
будност,будност,noun
чеченски,чеченски,adjective
премногу,прекалено,adverb
еднодневно,еднодневно,adverb
Грузија,Грузия,properNoun
стихотворство,стихотворство,noun
точен,точен,adjective
отвара,отваря,verb
претставува,представлява,verb
сертифицирање,сертифициране,noun
загадува,замърсява,verb
Дјелиќ,Делич,properNoun
пресечено,пресечно,adverb
Сакиќ,Сакич,properNoun
министерски,министерски,adjective
плука,плюе,verb
тридневно,тридневно,adverb
починат,покоен,adjective
стап,прът,noun
Хаџипашиќ,Хаджипашич,properNoun
симулациски,симулационен,adjective
гаранциски,гаранционен,adjective
закана,заплаха,noun
вонреден,извънреден,adjective
Плавшиќ,Плавшич,properNoun
самоодржливост,самоиздържливост,noun
Башиќ,Башич,properNoun
Путин,Путин,properNoun
проверка,проверка,noun
деспотство,деспотство,noun
практика,практика,noun
Романски,Романски,properNoun
Свиштов,Свищов,properNoun
осуден,осъден,adjective
Лозаниќ,Лозанич,properNoun
срушува,разрушава,verb
фин,фин,adjective
Силистра,Силистра,properNoun
локација,местоположение,noun
мандат,мандат,noun
став,позиция,noun
алијанса,алианс,noun
симпатичен,симпатичен,adjective
Жак,Жак,properNoun
дваесет,двадесет,numeral
дебитантски,дебютантски,adjective
анти,анти,adjective
мировен,мироопазващ,adjective
Кресовиќ,Кресович,properNoun
Метковиќ,Меткович,properNoun
наводно,предполагаемо,adverb
Николиќ,Николич,properNoun
справува,справя,verb
положи,положи,verb
едноставно,просто,adverb
пресушува,пресушава,verb
Фрковиќ,Фркович,properNoun
Константин,Константин,properNoun
Мучиќ,Мучич,properNoun
старателски,старателен,adjective
Албијаниќ,Албиянич,properNoun
самоограничува,самоограничава,verb
Хорватовиќ,Хорватович,properNoun
спроведува,провежда,verb
десетти,десети,numeral
Петков,Петков,properNoun
конфискува,конфискува,verb
Пешевски,Пешевски,properNoun
атракција,атракция,noun
Шведска,Швеция,properNoun
Бикиќ,Бикич,properNoun
брани,брани,verb
отпор,съпротива,noun
потпишан,подписан,adjective
поврзаност,свързаност,noun
починато,покойно,adverb
собори,събори,verb
Зафировиќ,Зафирович,properNoun
обвинение,обвинение,noun
аудиенција,аудиенция,noun
опишува,описва,verb
Хафизовиќ,Хафизович,properNoun
Христо,Христо,properNoun
застапеност,представителство,noun
пропорционален,пропорционален,adjective
помирување,помиряване,noun
началство,началство,noun
спротивставува,противопоставя,verb
мокро,мокро,adverb
Мирковиќ,Миркович,properNoun
Миличиќ,Миличич,properNoun
корупциски,корупционен,adjective
смета,смята,verb
избегне,избегне,verb
бригада,бригада,noun
користење,употреба,noun
Топчагиќ,Топчагич,properNoun
контролен,контролен,adjective
интеграциско,интеграционно,adverb
преизбрано,преизбрано,adverb
целосен,пълен,adjective
Ташковиќ,Ташкович,properNoun
Спасоевиќ,Спасоевич,properNoun
присоединување,присъединяване,noun
заразување,заразяване,noun
обиколно,обиколно,adverb
извршен,извършен,adjective
анархизам,анархизъм,noun
тржество,тържество,noun
бомбашко,бомбено,adverb
инвестиционо,инвестиционно,adverb
мал,малък,adjective
ангажирање,ангажиране,noun
претседавач,председател,noun
правилно,правилно,adverb
Османовиќ,Османович,properNoun
Репановиќ,Репанович,properNoun
Стојан,Стоян,properNoun
сретнува,среща,verb
парламент,парламент,noun
далеку,далече,adverb
дипломат,дипломат,noun
префрлува,прехвърля,verb
соучествува,съучаства,verb
Танушевски,Танушевски,properNoun
долг,дълъг,adjective
малку,малко,adverb
облак,облак,noun
пакет,пакет,noun
Фришчиќ,Фришчич,properNoun
Продановиќ,Проданович,properNoun
крепост,крепост,noun
апсолутен,абсолютен,adjective
реорганизација,реорганизация,noun
Гегиќ,Гегич,properNoun
радарски,радарен,adjective
макар што,макар че,subordinatingConjunction
Соединетите Држави,Съединените щати,properNoun
барселонски,барселонски,adjective
индустријализација,индустриализация,noun
регулирање,регулиране,noun
рекреација,рекреация,noun
одредување,определяне,noun
јаде,яде,verb
догледа,догледа,verb
предадено,предадено,adverb
односно,съответно,adverb
донесување,приемане,noun
Пуратиќ,Пуратич,properNoun
Ругова,Ругова,properNoun
олимписки,олимпийски,adjective
Мајсторовиќ,Майсторович,properNoun
девет,девет,numeral
сместување,подслоняване,noun
Сергеј,Сергей,properNoun
универзитетски,университетски,adjective
нефункционирање,нефункциониране,noun
Европа,Европа,properNoun
наш,наш,pronoun
наш,наш,possessivePronoun
стакларство,стъкларство,noun
реунификација,реунификация,noun
Велимировиќ,Велимирович,properNoun
Албанија,Албания,properNoun
инерција,инерция,noun
позајмува,заема,verb
хронично,хронично,adverb
вистина,истина,noun
надзорно,надзорно,adverb
Мујиќ,Муйич,properNoun
државност,държавност,noun
барање,искане,noun
започне,започне,verb
Бреговиќ,Брегович,properNoun
млад,млад,adjective
реадмисија,реадмисия,noun
алкохол,алкохол,noun
панкипарски,панкипърски,adjective
Јеласиќ,Йеласич,properNoun
бидејќи,защото,relativePronoun
бидејќи,защото,pronoun
архиепископство,архиепископство,noun
имплементација,изпълнение,noun
моментно,моментно,adverb
дневник,дневник,noun
берберство,берберство,noun
Јелиќ,Йелич,properNoun
малцински,малцинствен,adjective
недвижен,недвижим,adjective
зона,площ,noun
мобилизација,мобилизация,noun
Букумириќ,Букумирич,properNoun
спасува,спасява,verb
Јоловиќ,Йолович,properNoun
магла,мъгла,noun
генерално,генерално,adverb
земјотрес,земетресение,noun
презентација,презентация,noun
Ковановиќ,Кованович,properNoun
лесен,лесен,adjective
фикција,фикция,noun
безгаранциски,безгаранционен,adjective
Ричард,Ричард,properNoun
Муличковски,Муличковски,properNoun
исход,изход,noun
прашина,прах,noun
Анадолу,Анадолу,properNoun
мобилност,мобилност,noun
Гргиќ,Гргич,properNoun
натурализација,натурализация,noun
иновативност,иновативност,noun
моментален,моментален,adjective
Вуковар,Вуковар,properNoun
градинарство,градинарство,noun
силен,силен,adjective
кумство,кумство,noun
разорува,разорява,verb
Денкташ,Денкташ,properNoun
истражува,проучва,verb
победи,победи,verb
чудесен,чудесен,adjective
Радојичиќ,Радойичич,properNoun
Младен,Младен,properNoun
Чобановиќ,Чобанович,properNoun
неформално,неофициално,adverb
швајцарски,швейцарски,adjective
затврди,затвърди,verb
верзија,версия,noun
донација,дарение,noun
океаонографски,океаонографски,adjective
Вељановски,Веляновски,properNoun
вежба,тренировка,noun
Василевиќ,Василевич,properNoun
вид,вид,noun
пропорционално,пропорционално,adverb
продолжи,продължи,verb
морално,морално,adverb
трансакција,транзакция,noun
паравоен,паравоенен,adjective
унификација,унификация,noun
женски,женски,adjective
исламистички,ислямски,adjective
Вукмировиќ,Вукмирович,properNoun
папски,папски,adjective
Микелиќ,Микелич,properNoun
препродаде,препродаде,verb
куп,купа,noun
исчезне,изчезне,verb
кореспонденција,кореспонденция,noun
концентрираност,концентрираност,noun
Мишевиќ,Мишевич,properNoun
Брадиќ,Брадич,properNoun
романец,румънец,noun
континуирано,продължително,adverb
потпишува,подписва,verb
сокак,алея,noun
реорганизирање,реорганизиране,noun
надминува,надминава,verb
редукција,редукция,noun
имиграциски,имигрантски,adjective
каже,каже,verb
белгиски,белгийски,adjective
седми,седми,adjective
посочено,посочено,adverb
акредитација,акредитация,noun
