source,target,POS
fistichiu,estrambòtic,adjective
manechin,maniquí,noun
publicație,publicació,noun
temporalitate,temporalitat,noun
scoică,conquilla,noun
brambura,sense ordre ni concert,adverb
fudulie,jactància,noun
al vostru,el vostre,pronoun
al vostru,el vostre,possessivePronoun
al vostru,el vostre,determiner
vizită,visita,noun
Castelló,Castelló,properNoun
ambuteiaj,embús,noun
dosar,expedient,noun
mocofan,talòs,noun
fosil,fòssil,adjective
Arias,Arias,properNoun
național,nacional,adjective
rubrică,rúbrica,noun
grozav,estupend,adjective
Alcaide,Alcaide,properNoun
pătimaș,impetuós,adjective
picnic,pícnic,noun
camfor,càmfora,noun
diluvian,diluvial,adjective
biet,pobre,adjective
rotondă,rotonda,noun
jurat,jurat,noun
fetus,fetus,noun
posterioritate,posterioritat,noun
Silvana,Silvana,properNoun
perfid,pèrfid,adjective
magnific,magnífic,adjective
biopsie,biòpsia,noun
Batlle,Batlle,properNoun
oricum,de totes maneres,adverb
Cercel,Cercel,properNoun
Akram,Akram,properNoun
Vilanova i la Geltrú,Vilanova i la Geltrú,properNoun
exterior,exterior,adjective
eufemism,eufemisme,noun
cuc,cucut,noun
frontieră,frontera,noun
salvamontist,rescatador,noun
momeală,cimbell,noun
filament,filament,noun
savuros,gustós,adjective
atemporalitate,atemporalitat,noun
cel care,del qui,relativePronoun
kuweitian,kuwaitià,adjective
pierde,perdre,verb
ceaun,calder,noun
destul,força,adjective
Vico,Vico,properNoun
paroh,domer,noun
ereditar,hereditari,adjective
ordona,ordenar,verb
chiot,alarit,noun
Figuerola,Figuerola,properNoun
casetă,cinta,noun
plauzibil,plausible,adjective
zvon,remor,noun
Ghinea,Ghinea,properNoun
Dâmbovița,Dâmbovița,properNoun
imobil,immòbil,adjective
rochiță,vestit,noun
Aragon,Aragó,properNoun
teatral,teatral,adjective
clipă,instant,noun
coreean,coreà,noun
vecin,veí,noun
bazar,basar,noun
retină,retina,noun
binevoi,condescendir,verb
aristocratic,aristocràtic,adjective
sensibilizare,sensibilització,noun
moale,tou,adjective
păianjen,aranya,noun
clujean,de Cluj,adjective
document,document,noun
automatism,automatisme,noun
exuberant,exuberant,adjective
pastilă,píndola,noun
însuflețit,animat,adjective
bună,hola,interjection
prezenta,presentar,verb
digital,digital,adjective
nazist,nazi,noun
până și,fins i tot,adverb
Márquez,Márquez,properNoun
moleșeală,torpor,noun
anexă,apèndix,noun
percuție,percussió,noun
călcâi,taló,noun
remarcabil,destacable,adjective
Becali,Becali,properNoun
telecabină,telecabina,noun
neregulat,irregular,adjective
caza,allotjar,verb
raniță,barjola,noun
beznă,foscor,noun
Balcells,Balcells,properNoun
în unele cazuri,en alguns casos,adverb
estradă,estrada,noun
piesă,peça,noun
Castell,Castell,properNoun
cimitir,fossar,noun
salariza,assalariar,verb
cană,tassó,noun
cutumiar,consuetudinari,adjective
Stolojan,Stolojan,properNoun
edilitar,edilici,adjective
zână,fada,noun
indemniza,indemnitzar,verb
douăzeci și trei,vint-i-tres,numeral
haiducie,bandolerisme,noun
Fuster,Fuster,properNoun
suma,sumar,verb
segrega,segregar,verb
arhivar,arxiver,noun
dublu,doble,adjective
sângeros,sagnant,adjective
adițional,addicional,adjective
ademeni,ensarronar,verb
razie,ràtzia,noun
bunăstare,benestar,noun
vexa,vexar,verb
convalescență,convalescència,noun
macaroană,macarró,noun
realism,realisme,noun
păstos,pastós,adjective
Macedonia,Macedònia,properNoun
reînnoi,reposar,verb
reinvesti,reinvertir,verb
bonom,bonàs,adjective
turbo,turbo,noun
divin,diví,adjective
Mendoza,Mendoza,properNoun
atemporal,atemporal,adjective
cartof,patata,noun
oficia,oficiar,verb
rampă,rampa,noun
Saveta,Saveta,properNoun
Perales,Perales,properNoun
achiziție,adquisició,noun
vătămător,danyós,adjective
râgâială,rot,noun
vertical,vertical,adjective
megafon,megàfon,noun
ortodox,ortodox,adjective
reverie,ensomni,noun
erecție,erecció,noun
jindui,anhelar,verb
textura,texturar,verb
har,do,noun
dezechilibrat,desequilibrat,adjective
despica,fendre,verb
alopecie,alopècia,noun
precipitație,precipitació,noun
șevalet,cavallet,noun
Mataró,Mataró,properNoun
lampant,llampant,adjective
nutrie,llúdria,noun
viclean,astut,adjective
cămilă,camell,noun
microcosm,microcosmos,noun
înăcrit,agrit,adjective
ciopli,tallar,verb
rășină,resina,noun
pacifica,pacificar,verb
bursă,bossa,noun
nesituat,no situat,adjective
arcaș,arquer,noun
Anguera,Anguera,properNoun
diluat,diluït,adjective
înaripa,donar ales,verb
aplecare,inclinació,noun
aventură,aventura,noun
înstelat,estelat,adjective
Brăescu,Brăescu,properNoun
contradictoriu,contradictori,adjective
agroindustrial,agroindustrial,adjective
Águila,Águila,properNoun
mandarină,mandarina,noun
știucă,lluç,noun
Franz,Franz,properNoun
toxicoman,toxicòman,noun
în al doilea rând,en segon lloc,adverb
popou,paner,noun
dezlănțuit,desencadenat,adjective
Suñé,Suñé,properNoun
inaparent,ocult,adjective
laserterapie,laserteràpia,noun
pertinent,pertinent,adjective
Leiva,Leiva,properNoun
renovat,renovat,adjective
tractor,tractor,noun
exotism,exotisme,noun
scuipătoare,escopidera,noun
pericol,perill,noun
vârtej,remolí,noun
insera,inserir,verb
infracțional,delictiu,adjective
preș,estora,noun
gheboșat,corcovat,adjective
tibetan,tibetà,adjective
castană,castanya,noun
aprofundare,aprofundiment,noun
jurisdicție,jurisdicció,noun
echivoc,equívoc,adjective
rumbă,rumba,noun
facultate,facultat,noun
antricot,rellom,noun
Gabriel,Gabriel,properNoun
bucluc,embolic,noun
ramificare,ramificació,noun
lamentare,lamentació,noun
extrovertit,extrovertit,adjective
umil,humil,adjective
lua,tardar,verb
moleculă,molècula,noun
certificare,certificació,noun
jalnic,penós,adjective
gresare,greixatge,noun
infanterie,infanteria,noun
Nebot,Nebot,properNoun
mișcător,movedís,adjective
furnicătură,formigueig,noun
visător,somiatruites,adjective
cenzor,censor,noun
reocupa,reocupar,verb
schelă,bastida,noun
ducipal,corser,noun
focă,foca,noun
într-o clipă,de seguida,adverb
Antón,Antón,properNoun
seif,caixa forta,noun
Chițu,Chițu,properNoun
stereofonic,estereofònic,adjective
Moliner,Moliner,properNoun
descifra,desxifrar,verb
speranță,esperança,noun
pogrom,pogrom,noun
exiliat,exiliat,adjective
celular,cel·lular,adjective
ridica,elevar,verb
îmbunătăți,perfeccionar,verb
multiplu,múltiple,adjective
busuioc,alfàbega,noun
înțepătură,punxada,noun
plăcea,agradar,verb
batjocură,mofa,noun
articol nehotărât,article indeterminat,noun
toc,taló,noun
provincie,província,noun
anticipa,anticipar,verb
muncă,treball,noun
nud,nus,noun
curat,net,adjective
inadecvare,inadequació,noun
exploziv,explosiu,adjective
supăra,enfadar,verb
educație,educació,noun
Toni,Toni,properNoun
costiță,xulla,noun
consonanță,consonància,noun
anonim,anònim,noun
trăgător,tirador,noun
disoluție,dissolució,noun
juvenil,jovenívol,adjective
chenzină,quinzena,noun
deplasa,desplaçar,verb
șaptezeci și patru,setanta-quatre,numeral
limonadă,llimonada,noun
te,et,pronoun
cot,colze,noun
temperatură,temperatura,noun
previzibil,previsible,adjective
vagin,vagina,noun
traduce,traduir,verb
limitrof,limítrof,adjective
din timp,amb anticipació,adverb
căruțaș,carreter,noun
educațional,educacional,adjective
asumare,acceptació,noun
ban,diner,noun
stimul,estímul,noun
fitness,fitnes,noun
single,disc senzill,noun
sâc,fes-te fotre,interjection
Trifan,Trifan,properNoun
onorific,honorífic,adjective
binar,binari,adjective
aici,aquí,adverb
Liberia,Libèria,properNoun
donator,donant,noun
sufocant,sufocant,adjective
brățară,polsera,noun
maghiar,hongarès,noun
dezmierdător,acariciador,adjective
sustracțiune,subtracció,noun
austriac,austríac,adjective
Romeo,Romeo,properNoun
exila,exiliar,verb
mult mai rău,molt pitjor,adverb
lui,seu,adjective
lui,seu,possessivePronoun
simplifica,simplificar,verb
lamina,laminar,verb
ictus,ictus,noun
suspin,sospir,noun
opresiv,opressiu,adjective
Stroe,Stroe,properNoun
Reverte,Reverte,properNoun
după părerea mea,segons el meu parer,adverb
Buzău,Buzău,properNoun
tipografie,tipografia,noun
Abel,Abel,properNoun
din auzite,de nom,adverb
contrainformație,contrainformació,noun
pe aici,per aquí,adverb
practician,professional,noun
steril,estèril,adjective
decisiv,decisiu,adjective
bere,cervesa,noun
tristețe,tristesa,noun
monolog,monòleg,noun
statua,estatuir,verb
balcon,balcó,noun
umanist,humanista,adjective
cooperatism,cooperativisme,noun
oculist,oculista,noun
verosimilitudine,versemblança,noun
caricatură,caricatura,noun
Grigore,Grigore,properNoun
nevinovăție,innocència,noun
cilindru,cilindre,noun
aborda,abordar,verb
dadaist,dadaista,noun
legislator,legislador,noun
chibzuință,sensatesa,noun
captiva,captivar,verb
internaționaliza,internacionalitzar,verb
coprofag,copròfag,adjective
etern,etern,adjective
intenționat,a posta,adverb
lânced,lànguid,adjective
ridiculiza,ridiculitzar,verb
gâtui,escanyar,verb
ateneu,ateneu,noun
agorafob,agorafòbic,adjective
sponsoriza,patrocinar,verb
Sanjuan,Sanjuan,properNoun
subversivitate,subversió,noun
rețea,xàrcia,noun
curtezană,cortesà,noun
Caballé,Caballé,properNoun
fundamentalism,fonamentalisme,noun
porțelan,porcellana,noun
amiciție,amistat,noun
România,Romania,properNoun
sărutare,petó,noun
solidar,solidari,adjective
curajos,valent,adjective
preot,curat,noun
non european,no europeu,adjective
Soria,Soria,properNoun
neurolog,neuròleg,noun
afemeiat,faldiller,adjective
ondulat,ondat,adjective
țăcăneală,guilladura,noun
constrângere,constrenyiment,noun
presentiment,pressentiment,noun
impediment,impediment,noun
cauteriza,cauteritzar,verb
bonă,mainader,noun
stopare,cessament,noun
meloman,melòman,noun
teribil,terrible,adjective
fușăreală,nyap,noun
sta ca pe jar,passar ànsia,verb
brutărie,forn,noun
ecleziastic,eclesiàstic,adjective
catagrafia,inventariar,verb
pungășie,robament,noun
centru,centre,noun
pe timpul primăverii,durant la primavera,adverb
candidat,candidat,noun
militant,militant,adjective
bimensual,bimensual,adjective
feroce,feroç,adjective
ulterior,ulterior,adjective
artezian,artesià,adjective
descompunere,descomposició,noun
des,sovint,adverb
musculatură,musculatura,noun
găoază,ses,noun
autodistrugere,autodestrucció,noun
hematologie,hematologia,noun
pe primul loc,en primer lloc,adverb
turna,rodar,verb
Blai,Blai,properNoun
totaliza,totalitzar,verb
durea,doldre,verb
angrena,engranar,verb
fecund,fecund,adjective
contrasta,contrastar,verb
studios,estudiós,adjective
derula,desenrotllar,verb
comunitarizare,comunitarització,noun
Rey,Rey,properNoun
promoțional,promocional,adjective
vorbi,parlar,verb
acidulat,acídul,adjective
completa,completar,verb
adverbializa,adverbialitzar,verb
barbișon,masclet,noun
grădină,hort,noun
cretă,clarió,noun
în anonimat,en l'anonimat,adverb
milă,llàstima,noun
vehicula,vehicular,verb
ștampilă,segell,noun
sanitar,sanitari,adjective
bideu,bidet,noun
reprofila,reperfilar,verb
ritual,ritual,noun
potențial,potencial,adjective
turbomotor,turbomotor,noun
Andújar,Andújar,properNoun
rigid,rígid,adjective
înmatriculare,matriculació,noun
dăuna,danyar,verb
sare,sal,noun
constata,constatar,verb
ecran,pantalla,noun
șervețel,tovalló,noun
contravenție,contravenció,noun
compulsare,compulsació,noun
explicație,explicació,noun
existent,existent,adjective
bombănitor,botzinaire,adjective
depreciativ,depreciatiu,adjective
sentință,sentència,noun
ecumenist,ecumenista,adjective
urmărire,persecució,noun
rezistent,resistent,adjective
translitera,transliterar,verb
brutărie,fleca,noun
virtuos,virtuós,adjective
curs,curs,noun
prezbiteriu,presbiteri,noun
vasalitate,vassallatge,noun
ciocnire,col·lisió,noun
refracție,refracció,noun
primitor,acollidor,adjective
insațiabil,insaciable,adjective
Salas,Salas,properNoun
înverșunat,empedreït,adjective
franchist,franquista,noun
televiza,televisar,verb
afiliere,afiliació,noun
pensulă,pinzell,noun
optzeci și șaptelea,vuitanta-setè,adjective
nitrură,nitrur,noun
abdomen,abdomen,noun
Albion,Albió,properNoun
Rosell,Rosell,properNoun
Simó,Simó,properNoun
revoltat,revoltat,adjective
nume de botez,nom de pila,noun
bulevard,avinguda,noun
pângăritor,blasfem,adjective
falsificator,falsificador,noun
italienește,a la italiana,adverb
documentar,documental,noun
Adelaida,Adelaida,properNoun
canonic,canònic,adjective
paradis,paradís,noun
pneumatic,pneumàtic,adjective
Aguado,Aguado,properNoun
birocratiza,burocratitzar,verb
comparație,comparació,noun
repercuta,repercutir,verb
anormal,anormal,adjective
trăznet,raig,noun
Mas,Mas,properNoun
organizare,organització,noun
întrevedea,entreveure,verb
găuri,foradar,verb
asiatic,asiàtic,adjective
Torné,Torné,properNoun
șaisprezecelea,setzè,adjective
sodomiza,sodomitzar,verb
pune masa,parar taula,verb
glumeț,bromista,adjective
distorsionat,distorsionat,adjective
cu mare grijă,amb molta cura,adverb
votare,votació,noun
ipoteză,hipòtesi,noun
băga,ficar,verb
tranșant,tallant,adjective
nevrotic,neuròtic,adjective
preponderent,preponderant,adjective
Schleswig-Holstein,Schleswig-Holstein,properNoun
cristalizare,cristal·lització,noun
bilateral,bilateral,adjective
robă,toga,noun
având în vedere,tenint en compte,subordinatingConjunction
importator,importador,adjective
bleu,blau cel,adjective
prepotență,prepotència,noun
țăran,llaurador,noun
faimos,famós,adjective
scăpărare,guspira,noun
disproporționat,desproporcionat,adjective
Popea,Popea,properNoun
Necula,Necula,properNoun
bulină,piga,noun
rată,taxa,noun
istoric,historiador,noun
Romera,Romera,properNoun
înceta,cessar,verb
sta în cumpănă,vacil·lar,verb
distrugător,destructor,adjective
temporal,temporal,adjective
mie,miler,noun
artizan,artesà,noun
loialitate,fidelitat,noun
din greșeală,per error,adverb
năstrușnic,eixerit,adjective
mistui,consumar,verb
Toader,Toader,properNoun
încă și mai,encara més,adverb
Diallo,Diallo,properNoun
tribunal,tribunal,noun
Giró,Giró,properNoun
sesiune,sessió,noun
ajunge la liman,aboiar,verb
expozeu,ponència,noun
bipartidism,bipartidisme,noun
adult,adult,adjective
dimensiune,dimensió,noun
grunjos,grumós,adjective
Céspedes,Céspedes,properNoun
nevoit,obligat,adjective
dezamăgire,desencantament,noun
Vilanova,Vilanova,properNoun
aluzie,al·lusió,noun
necroză,necrosi,noun
clientelism,clientelisme,noun
ateriza,aterrar,verb
protejare,protecció,noun
spinare,espinada,noun
Adela,Adela,properNoun
glorios,gloriós,adjective
împerecheat,apariat,adjective
evidențiere,realç,noun
Macià,Macià,properNoun
celulă roșie,glòbul vermell,noun
Romero,Romero,properNoun
solitar,solitari,adjective
ordine,ordre,noun
kilometraj,quilometratge,noun
european,europeu,noun
carie,càries,noun
poliamidă,poliamida,noun
deșeu,desferra,noun
criptă,cripta,noun
velodrom,velòdrom,noun
însușire,qualitat,noun
cu toții,tots junts,adverb
medalion,medalló,noun
ochire,ullada,noun
da greș,fallar,verb
sic,sic,adverb
spinal,espinal,adjective
pirat,pirata,noun
două sute,dos-cents,numeral
avea voie,tenir permís,verb
simbolism,simbolisme,noun
circumscripție,circumscripció,noun
fierbinte,bullent,adjective
celuloză,cel·lulosa,noun
fluture,papallona,noun
exuberanță,exuberància,noun
planta,plantar,verb
jalona,jalonar,verb
concentra,concentrar,verb
îmbunătățire,millora,noun
Mañas,Mañas,properNoun
cerui,encerar,verb
suprapreț,sobrepreu,noun
secretariat,secretariat,noun
inclement,inclement,adjective
jucător,jugador,noun
mamă,mamà,noun
reflexie,reflexió,noun
fixa,fixar,verb
surescitat,sobreexcitat,adjective
din când în când,de tant en tant,adverb
Marsal,Marsal,properNoun
cățărător,grimpador,adjective
ștampilare,segellament,noun
trage o beție,agafar una turca,verb
doisprezecelea,dotzè,adjective
vorbitor,parlant,noun
preparativ,preparatiu,noun
Matamoros,Matamoros,properNoun
feminin,femení,adjective
tendon,tendó,noun
cuman,cumà,noun
topire,fundició,noun
stimulativ,estimulador,adjective
participant,participant,noun
calcina,calcinar,verb
grotă,gruta,noun
ostoire,apaivagament,noun
electrostatică,electroestàtica,noun
săruta,besar,verb
kil,quilo,noun
diplomatic,diplomàtic,adjective
insignifiant,insignificant,adjective
rănit,ferit,noun
vacanță,vacacions,noun
Oprescu,Oprescu,properNoun
redimensiona,redimensionar,verb
sută,centenar,noun
fezabil,factible,adjective
groază,horror,noun
absurd,absurd,adjective
Pueyo,Pueyo,properNoun
neobservat,inadvertit,adjective
comunicant,comunicant,adjective
neurologic,neurològic,adjective
asezona,amanir,verb
compătimitor,compassiu,adjective
haleală,manduca,noun
lăuda,lloar,verb
învecina,confinar,verb
veșnic,etern,adjective
Hunedoara,Hunedoara,properNoun
curățat,netejat,adjective
regie,direcció d'escena,noun
momentan,de moment,adverb
vezică,bufeta,noun
elevație,elevació,noun
prozaic,prosaic,adjective
Ruanda,Ruanda,properNoun
strâns,atapeït,adjective
Rădoi,Rădoi,properNoun
ghips,escaiola,noun
neîntemeiat,infundat,adjective
abstinență,abstinència,noun
picta în ulei,pintar a l'oli,verb
posesor,posseïdor,noun
săritură în înălțime,salt d'alçada,noun
Antúnez,Antúnez,properNoun
post de televiziune,cadena de televisió,noun
cu scopul să,per,preposition
jar,brasa,noun
liniște,tranquil·litat,noun
politică externă,política exterior,noun
castron,bol,noun
reuniune,reunió,noun
căptușit,folrat,adjective
dilemă,dilema,noun
pune foc,calar foc,verb
