source,target,POS
Union Latine,Unión Latina,properNoun
Forest,Forest,properNoun
cacher,esconder,verb
Abiba Diskojaia,Abiba Diskojaia,properNoun
Strawberry Fields,Strawberry Fields,properNoun
objection,reparo,noun
arbitrage,laudo,noun
encre,tinta,noun
penser,opinar,verb
Heinz Fischer,Heinz Fischer,properNoun
Jean-Yves,Jean-Yves,properNoun
Ancona,Ancona,properNoun
physiologique,fisiológico,adjective
INE,INE,properNoun
Guyane,Guayana Francesa,properNoun
Étrurie,Etruria,properNoun
demande d'admission,solicitud de ingreso,noun
consacrer,consagrar,verb
Marichal,Marichal,properNoun
bourser,becar,verb
Baath,Baath,properNoun
Ciorciari,Ciorciari,properNoun
Ortuella,Ortuella,properNoun
ostentation,ostentación,noun
Gernika-Lumo,Gernika-Lumo,properNoun
rehabilitation,rehabilitación,noun
droits de l'homme et du citoyen,derechos del hombre y del ciudadano,properNoun
croire,creer,verb
chez,en,preposition
bon ménage,buenas migas,noun
Montgomery,Montgomery,properNoun
aller,ir,verb
rider,arrugar,verb
Vermeulen,Vermeulen,properNoun
maintenant que,ahora que,subordinatingConjunction
Escudero,Escudero,properNoun
albédo,albedo,noun
trainera,trainera,noun
tumulte,tumulto,noun
déséquilibre,desequilibrio,noun
Nantes,Nantes,properNoun
moyen de libre service,medio de autoservicio,noun
après,luego,adverb
confortable,cómodo,adjective
contrepoids,contrapeso,noun
Akrami,Akrami,properNoun
troisième âge,tercera edad,noun
voiler,velar,verb
ici,acá,adverb
Indurain,Indurain,properNoun
Askatasuna,Askatasuna,properNoun
chantage,chantaje,noun
Alaska,Alaska,properNoun
majorité,mayoría de edad,noun
Saint Empire,Sacro imperio romano germánico,properNoun
scier,aserrar,verb
capitale,capital,noun
Andrey,Andrey,properNoun
forêt,selva,noun
impérialisme,imperialismo,noun
Juppé,Juppé,properNoun
Magie,Magie,properNoun
réactionnaire,reaccionario,noun
Andreas,Andreas,properNoun
Ariani,Ariani,properNoun
ah,ah,interjection
Mizel,Mizel,properNoun
dès l'instant où,desde el momento en que,subordinatingConjunction
dermo-épidermique,dermoepidérmico,adjective
Ellen Johnson-Sirleaf,Ellen Johnson-Sirleaf,properNoun
Ramos,Ramos,properNoun
hippisme,hípica,noun
Cañizares,Cañizares,properNoun
otorrinolaryngologie,otorrinolaringología,noun
caresser,acariciar,verb
Rhétie,Retia,properNoun
fiction,ficción,noun
nain,enano,noun
best-seller,best seller,noun
AIRUB,AIRUB,noun
Proust,Proust,properNoun
halle,lonja,noun
Haute Autriche,Alta Austria,properNoun
tapir,agazapar,verb
paiement différé,pago aplazado,noun
invention,invención,noun
annulation,anulación,noun
Martha,Martha,properNoun
poignée,tiborta,noun
remettre en question,cuestionar,verb
Corse,Córcega,properNoun
prévisibilité,previsibilidad,noun
Etxebarria,Etxebarria,properNoun
seize,dieciséis,numeral
acteur,actor,noun
Alberca,Alberca,properNoun
UNESCO,UNESCO,properNoun
anodin,anodino,adjective
frais d'abonnement,cuota de abono,noun
perplexité,perplejidad,noun
fuite,fuga,noun
Cervera,Cervera,properNoun
Eitb,Eitb,properNoun
Bermudes,Bermudas,properNoun
Isolux,Isolux,properNoun
Aer,Aer,noun
phalangiste,falangista,adjective
Guezala,Guezala,properNoun
attitude,actitud,noun
ruse,ardid,noun
Jaén,Jaén,properNoun
Orléanais,Orleanesado,properNoun
Safran,Safran,properNoun
Mitterrand,Mitterrand,properNoun
exprès,adrede,adverb
Daniel Ortega,Daniel Ortega,properNoun
commission d'annulation,comisión por cancelación,noun
Potter,Potter,properNoun
flash,flash,noun
perche,pértiga,noun
Bichkek,Bishkek,properNoun
Civera,Civera,properNoun
retraite,jubilación,noun
incrimination,incriminación,noun
non que,no es que,subordinatingConjunction
trio,trío,noun
parlementarisation,parlamentarización,noun
accumulable,acumulable,adjective
AEDE,AEDE,noun
incommunicabilité,incomunicabilidad,noun
Petr Ilitch,Piotr Ilich,properNoun
méfiance,desconfianza,noun
Panamá,Panamá,properNoun
troupeau,rebaño,noun
naturalisation,naturalización,noun
Permach,Permach,properNoun
premier,primero,adjective
responsabilité,responsabilidad,noun
Epsilon,Epsilon,properNoun
badaud,mirón,adjective
saturation,saturación,noun
affronter,afrontar,verb
Brad,Brad,properNoun
rebelle,rebelde,adjective
impulsion,impulso,noun
ventilateur,ventilador,noun
Halgand,Halgand,properNoun
contraception,anticoncepción,noun
confirmer,refrendar,verb
routine,rutina,noun
invoquer,invocar,verb
tour,torre,noun
informel,informal,adjective
sportif,deportivo,adjective
investisseur,inversionista,noun
nuageux,nuboso,adjective
jeton,ficha,noun
filtre,filtro,noun
Pedraza,Pedraza,properNoun
Andre,Andre,properNoun
heure d'entrée,hora de entrada,noun
tort,culpa,noun
demeure,morada,noun
soulever le coeur,revolver el estómago,verb
honorifique,honorífico,adjective
Natascha,Natascha,properNoun
préparatoire,preparatorio,adjective
Andrle,Andrle,properNoun
jusqu'à nouvel ordre,hasta nuevo aviso,subordinatingConjunction
biscayen,vizcaíno,adjective
Canet,Canet,properNoun
couverture médiatique,cobertura informativa,noun
Mykerinus,Micerinos,properNoun
prédateur,depredador,adjective
bouée,boya,noun
veto,veto,noun
cloche,campana,noun
surveillance,vigilancia,noun
quatre-vingt-dix-huit,noventa y ocho,numeral
point de vente,punto de venta,noun
Aretxabala,Aretxabala,properNoun
SUI,SUI,noun
Australie Méridionale,Australia Meridional,properNoun
Sánchez,Sánchez,properNoun
désastre,debacle,noun
Ancyre,Ancyra,properNoun
Areo,Areo,properNoun
pharmacie,farmacia,noun
électron,electrón,noun
Cambyse II,Cambises II,properNoun
neurone,neurona,noun
Centre,Centro,properNoun
défier,desafiar,verb
croyance,creencia,noun
secrétariat,secretariado,noun
Lennon,Lennon,properNoun
méconnaître,desconocer,verb
approvisionnement,acopio,noun
faire l'idiot,hacer el tonto,verb
Gabini,Gabini,properNoun
Alcobasa,Alcobasa,properNoun
provincial,provinciano,adjective
Addy,Addy,properNoun
attentif,atento,adjective
détaillé,detallado,adjective
éclairage,alumbrado,noun
XV,XV,numeral
impératif,imperativo,noun
contrat de travail,contrato laboral,noun
Thatcher,Thatcher,properNoun
Echeverría,Echeverría,properNoun
glisser,resbalar,verb
foot,fútbol,noun
traduction,traducción,noun
ministère public,fiscalía,noun
récupération,recuperación,noun
Martinon,Martinon,properNoun
Marie-George,Marie-George,properNoun
retoucher,retocar,verb
multifonction,multifunción,noun
étourdir,aturdir,verb
Oskitz,Oskitz,properNoun
fusil,fusil,noun
but,gol,noun
antialgique,antiálgico,adjective
propager,propagar,verb
danser,danzar,verb
Colomer,Colomer,properNoun
Sotomayor,Sotomayor,properNoun
Mintzola,Mintzola,properNoun
penalty,penalti,noun
Tiago,Tiago,properNoun
charbon,carbón,noun
Faysal IIème,Faisal II,properNoun
modélisation,modelización,noun
gagnant,ganador,adjective
idéologique,ideológico,adjective
Goioaga,Goioaga,properNoun
où,adónde,adverb
où,adónde,interrogativePronoun
quérir,buscar,verb
Brousse,Brusa,properNoun
actinomètre,actinómetro,noun
à tel point que,hasta tal punto que,subordinatingConjunction
anticipation,anticipación,noun
défiance,desconfianza,noun
rail,raíl,noun
compte en indivision,cuenta indistinta,noun
assemblée extraordinaire,asamblea extraordinaria,noun
concession,otorgamiento,noun
constellation,constelación,noun
vie,vida,noun
masque,máscara,noun
Taoufik,Taoufik,properNoun
désolation,desolación,noun
beaucoup après,mucho después,adverb
malgré le fait que,pese a que,subordinatingConjunction
Ban Ki-moon,Ban Ki-moon,properNoun
Costa Rica,Costa Rica,properNoun
dehors,afuera,adverb
Godoy,Godoy,properNoun
Léonard Foujita,Fujita Tsuguharu,properNoun
Rousseau,Rousseau,properNoun
conquérir,conquistar,verb
ravitailleur,abastecedor,adjective
autonome,autonómico,adjective
indirectement,indirectamente,adverb
Ourón,Ourón,properNoun
peu de,poco,adjective
Judas,Judas,properNoun
classement,ranking,noun
transatlantique,transatlántico,adjective
Afrique australe,África austral,properNoun
introduire,introducir,verb
comparable,equiparable,adjective
Lena,Lena,properNoun
dépasser,aventajar,verb
Monet,Monet,properNoun
Pierluigi,Pierluigi,properNoun
AI,AI,noun
vertige,mareo,noun
président du pays basque,lehendakari,noun
vallée,valle,noun
quand il y a lieu,cuando proceda,subordinatingConjunction
tiré,librado,noun
entre-temps,mientras tanto,adverb
environnement,entorno,noun
responsable,responsable,noun
Ros,Ros,properNoun
plateau,escenario,noun
location,arrendamiento,noun
Schengen,Schengen,properNoun
footballeur,futbolista,noun
plafond,techo,noun
Huron,Hurón,properNoun
intersection,intersección,noun
papier,papel,noun
Lion,Leo,properNoun
N1,N1,noun
Euronext,Euronext,properNoun
enregistrement,grabación,noun
pas beaucoup,no mucho,adverb
Chatterley,Chatterley,properNoun
carte,cartulina,noun
t,Tm,noun
à ce propos,al respecto,adverb
sérénité,serenidad,noun
Îles Cook,Islas Cook,properNoun
Dédale,Dédalo,properNoun
Ancien Régime,Antiguo Régimen,properNoun
pourtant,sin embargo,adverb
ampleur,amplitud,noun
KIA,KIA,properNoun
Brest,Brest,properNoun
assaillir,asaltar,verb
Roh Moo-hyun,Roh Moo-Hyun,properNoun
Îles Anglo-Normandes,Islas Anglo-Normandas,properNoun
grand,alto,adjective
apparenter à,comparar con,verb
surnommer,apodar,verb
Roubaix,Roubaix,properNoun
Pedro Verona Rodrigues Pires,Pedro Verona Rodrigues Pires,properNoun
Hinault,Hinault,properNoun
Lakuntza,Lakuntza,properNoun
père,padre,noun
territoire,territorio,noun
en faveur des tiers,en favor de terceros,adverb
homogénéité,homogeneidad,noun
en permanence,permanentemente,adverb
Alonso,Alonso,properNoun
nord-coréen,norcoreano,adjective
Sidi,Sidi,properNoun
Baumann,Baumann,properNoun
Morán,Morán,properNoun
raisonner,razonar,verb
brochure,folleto,noun
Organisation des Nations unies,Organización de las Naciones Unidas,properNoun
France,Francia,properNoun
caractère,genio,noun
supporter,dar soporte,verb
incapable,inhábil,adjective
prévente,preventa,noun
inépuisable,inagotable,adjective
évangélisation,evangelización,noun
cristallisation,cristalización,noun
Polynésie française,Polinesia Francesa,properNoun
Ayacucho,Ayacucho,properNoun
accélérateur,acelerador,adjective
Arbéroue,Arberoa,properNoun
UPS,UPS,properNoun
au dire de,según,preposition
Paulino,Paulino,properNoun
Barceló,Barceló,properNoun
dégât,deterioro,noun
verger,huerta,noun
Olmedo,Olmedo,properNoun
incendie,incendio,noun
cocaïne,cocaína,noun
évider,vaciar,verb
publicité,publicidad,noun
patron,patrono,noun
Armée Rouge,Armada Roja,properNoun
Orihuela,Oriola,properNoun
OTAN,OTAN,noun
Mâcon,Mâcon,properNoun
The Guardian,The Guardian,properNoun
cyclique,cíclico,adjective
possibilité,posibilidad,noun
amuse-gueule,pintxo,noun
I,I,numeral
PIB,PIB,noun
coordinateur,coordinador,noun
correcteur,corrector,noun
X,X,numeral
habillement,vestimenta,noun
Millán,Millán,properNoun
EA,EA,noun
Alawi,Alawi,properNoun
Clooney,Clooney,properNoun
agrandissable,ampliable,adjective
Amorrotu,Amorrotu,properNoun
inconnue,incógnita,noun
vénézuélien,venezolano,noun
Grytviken,Grytviken,properNoun
accouchement,alumbramiento,noun
reprendre,reemprender,verb
gendre,yerno,noun
prison,cárcel,noun
successivement,sucesivamente,adverb
installateur,instalador,noun
haute pression,alta presión,noun
mépris,desprecio,noun
juge,juez,noun
de conseil,asesor,adjective
balle,pelota,noun
sac,bolsa,noun
professionnalisation,profesionalización,noun
Jean Scot Érigène,Escudo Canadiense,properNoun
désertion,deserción,noun
assainissement du portefeuille,saneamiento de cartera,noun
au jour d'aujourd'hui,en el día de hoy,adverb
Bilbao,Bilbao,properNoun
global,global,adjective
Neuilly,Neuilly,properNoun
noter,anotar,verb
Irakoitz,Irakoitz,properNoun
Vergara,Vergara,properNoun
sortir de ses gonds,salir de sus casillas,verb
Alceste,Alcestis,properNoun
agneau,cordero,noun
Aldaia,Aldaya,properNoun
pianiste,pianista,noun
réflexion,reflexión,noun
tibétain,tibetano,adjective
expression,expresión,noun
centième,centésimo,noun
légitimité,legitimidad,noun
handicapé,discapacitado,adjective
Jaio,Jaio,properNoun
député,diputado,noun
lentille,lente,noun
Delgado,Delgado,properNoun
Esnal,Esnal,properNoun
procès,pleito,noun
Gurbanguly Berdimuhammedow,Gurbanguly Berdimuhammedow,properNoun
expérience,veteranía,noun
inaccoutumé,insólito,adjective
sables mouvants,arenas movedizas,noun
Cape des Aiguilles,Cabo de Agujas,properNoun
credikutxa,credikutxa,properNoun
Auritz-Burguete,Auritz-Burguete,properNoun
phoque,foca,noun
étrange,extraño,adjective
casser sa pipe,estirar la pata,verb
affirmation,afirmación,noun
Hainaut,Henao,properNoun
Diouf,Diouf,properNoun
Mireille,Mireille,properNoun
Vespuce,Vespucio,properNoun
Pétrograd,Petrograd,properNoun
retombée,recaída,noun
quelque,aproximadamente,adverb
Neil,Neil,properNoun
rugby,rugby,noun
Christine,Christine,properNoun
intervenant,interventor,adjective
Sener,Sener,properNoun
soustraire,substraer,verb
Somme,Somme,properNoun
élégamment,airosamente,adverb
ressusciter,resucitar,verb
fameux,famoso,adjective
épreuve,prueba,noun
arbitrer,arbitrar,verb
franquiste,franquista,adjective
Oussouriisk,Ussuriisk,properNoun
invariable,invariable,adjective
Salazar,Salazar,properNoun
Éros,Eros,properNoun
thermomètre,termómetro,noun
Alpes-de-Haute-Provence,Alpes de Alta Provenza,properNoun
péninsulaire,peninsular,adjective
Esther,Esther,properNoun
bringue,juerga,noun
Louise,Louise,properNoun
précepte,precepto,noun
Anais,Anais,properNoun
a priori,a priori,adverb
bestialité,bestialidad,noun
affleurer,aflorar,verb
Oman,Omán,properNoun
logotype,logotipo,noun
complainte,querella,noun
club,peña,noun
coûter les yeux de la tête,costar un ojo de la cara,verb
fax,burofax,noun
Gibernau,Gibernau,properNoun
Elsa,Elsa,properNoun
Wallis et Futuna,Wallis y Futuna,properNoun
peut-être,quizás,adverb
nuisible,perjudicial,adjective
alunissage,alunizaje,noun
subtil,subtil,adjective
biologiste,biólogo,noun
abîmer,estropear,verb
et cetera,etcétera,subordinatingConjunction
Atlético de Madrid,Atlético de Madrid,properNoun
en dehors de,fuera de,preposition
délogement,desalojo,noun
Zampieri,Zampieri,properNoun
Palazuelo,Palazuelo,properNoun
visa,visa,noun
ordre,ordenación,noun
vote,voto,noun
pelle,pala,noun
Arnotegi,Arnotegi,properNoun
Zune,Zune,properNoun
embouteillage,embotellamiento,noun
Saipan,Saipan,properNoun
conseillère municipale,concejala,noun
mettre des bâtons dans les roues,poner trabas,verb
Philadelphie,Filadelfia,properNoun
clair,claro,adjective
linguistique,lingüístico,adjective
enregistrer,registrar,verb
Hortefeux,Hortefeux,properNoun
Anneli,Anneli,properNoun
Avignon,Avignon,properNoun
Buesa,Buesa,properNoun
milliard,millardo,noun
unique,único,adjective
autodétermination,autodeterminación,noun
Assyrie,Asiria,properNoun
Pâques,Pascua,properNoun
anxieux,ansioso,adjective
Berbalagun,Berbalagun,properNoun
foyer de retraités,hogar del pensionista,noun
façon,modo,noun
Haro,Haro,properNoun
élégance,elegancia,noun
constitutionnellement,constitucionalmente,adverb
laid,feo,adjective
notifier,notificar,verb
Etxalus,Etxalus,properNoun
Caspe,Caspe,properNoun
référencement,referencia,noun
juge-arbitre,árbitro,noun
championnat,campeonato,noun
orfèvre,orfebre,noun
escalader,escalar,verb
opposant,opositor,adjective
contester,discutir,verb
acquisitif,adquisitivo,adjective
alliage,aleación,noun
punition,punición,noun
Libéria,Liberia,properNoun
Hannibal,Anibal,properNoun
Roissy,Roissy,properNoun
offrir,regalar,verb
Playtime,Playtime,properNoun
caution,caución,noun
Gadea,Gadea,properNoun
PC,PC,noun
durcir,endurecer,verb
garde du corps,guardaespaldas,noun
emprisonné,preso,adjective
Manny Mori,Manny Mori,properNoun
Pays-de-la-Loire,Países del Loira,properNoun
squelette,esqueleto,noun
en toute justice,en justicia,adverb
Danièle,Danièle,properNoun
Kim Jong-il,Kim Jong-il,properNoun
sondage,sondeo,noun
domicilier,domiciliar,verb
RAST,RAST,noun
dégustation,cata,noun
écarter,descartar,verb
Belmonte,Belmonte,properNoun
Albese,Albese,properNoun
aggloméré,aglomerado,noun
Damoclès,Damocles,properNoun
prise,presa,noun
Bailén,Bailén,properNoun
Abkhazie,Abjasia,properNoun
Angelis,Angelis,properNoun
nationalité,nacionalidad,noun
Óscar Berger Perdomo,Óscar Berger Perdomo,properNoun
Quimper,Quimper,properNoun
Kinshasa,Kinshasa,properNoun
ironiser,ironizar,verb
tirage,tirada,noun
Benz,Benz,properNoun
résonner,resonar,verb
aversion,aversión,noun
seul,solo,adjective
louer,alabar,verb
Numance,Numancia,properNoun
déflagration,deflagración,noun
courageux,corajoso,adjective
Camp Nou,Camp Nou,properNoun
opinion,opinión,noun
additif,aditivo,adjective
munir,proveer,verb
militaire,militar,noun
quatre-vingt-sept,ochenta y siete,numeral
Mondragón,Mondragón,properNoun
général,general,noun
Fito,Fito,properNoun
vietnamien,vietnamita,adjective
sensibilité,sensibilidad,noun
mois courants,corrientes,noun
géant,gigante,adjective
Jason,Jason,properNoun
Carrefour,Carrefour,properNoun
Jara,Jara,properNoun
communicant,comunicante,noun
prescripteur,prescriptor,noun
Empire Austro-Hongrois,Imperio austrohúngaro,properNoun
planète,planeta,noun
faim,hambruna,noun
dictature,dictadura,noun
à plusieurs reprises,repetidamente,adverb
Costa del Azahar,Costa del Azahar,properNoun
Oliva,Oliva,properNoun
Kalifornia,Kalifornia,properNoun
forfait,forfait,noun
émetteur,emisor,noun
Alcúdia,Alcudia,properNoun
Ryan,Ryan,properNoun
compléter,complementar,verb
Urkabal,Urkabal,properNoun
mal,mal,adverb
Gregory,Gregory,properNoun
percevoir des biens,percibir haberes,verb
de toute façon,de todos modos,adverb
sous-estimer,subestimar,verb
Adeslas,Adeslas,properNoun
Valdo,Valdo,properNoun
guérir,curar,verb
collègue,colega,noun
nièce,sobrina,noun
Tcheliouskine,Cheliuskin,properNoun
Giorgio,Giorgio,properNoun
Pontoise,Pontoise,properNoun
Aiye,Aiye,properNoun
de telle façon que,de tal modo que,subordinatingConjunction
tour,vuelta,noun
enterrer,enterrar,verb
apache,apache,adjective
Tapiador,Tapiador,properNoun
incessant,incesante,adjective
Bizkaina,Bizkaina,properNoun
pour le moment,de momento,adverb
Jauregi,Jauregi,properNoun
Richardson,Richardson,properNoun
ironique,irónico,adjective
arbitrage,arbitraje,noun
forestier,forestal,adjective
Philippe Ier le Beau,Felipe I el Hermoso,properNoun
Amann,Amann,properNoun
de manière que,de manera que,subordinatingConjunction
passer,pasar,verb
visiblement,visiblemente,adverb
complètement,completamente,adverb
incontroversé,incontrovertido,adjective
Èbre,Ebro,properNoun
accueillir,cobijar,verb
déclencher,activar,verb
Katsav,Katsav,properNoun
Dahir Riyale Kahin,Dahir Riyale Kahin,properNoun
combustion,combustión,noun
patinage,patinaje,noun
former,formar,verb
simultané,simultáneo,adjective
plaignant,demandante,adjective
GRI,GRI,properNoun
communiquer,comunicar,verb
Corrales,Corrales,properNoun
de droite,derechista,adjective
Evergreen,Evergreen,properNoun
Pline l'Ancien,Plinio el Viejo,properNoun
Valladolid,Valladolid,properNoun
arbitraire,arbitrariedad,noun
Monique,Monique,properNoun
successeur,sucesor,noun
obéissant,obediente,adjective
Ameijeiras,Ameijeiras,properNoun
Christoph,Christoph,properNoun
demi-centre,centrocampista,noun
Ferraz,Ferraz,properNoun
relatif,relativo,adjective
Afanias,Afanias,noun
fonds publics,fondo público,noun
investigation,investigación,noun
politesse,cortesía,noun
forcer,forzar,verb
Sichuan,Sichuan,properNoun
indéniable,innegable,adjective
Amir,Amir,properNoun
Pyrénées,Pirineo,properNoun
ronde,ronda,noun
conglomérat,conglomerado,noun
tentative,intento,noun
Aristote,Aristóteles,properNoun
vulnérabilité,vulerabilidad,noun
améro,amero,noun
en vigueur à partir de,con efecto a partir de,preposition
montagne,monte,noun
ajout,adición,noun
terminologie,terminología,noun
jaunâtre,amarillento,adjective
affecter,afectar,verb
Aketza,Aketza,properNoun
démarcation,demarcación,noun
déplacer,desplazar,verb
calciner,calcinar,verb
Aramendia,Aramendia,properNoun
éclat de rire,carcajada,noun
bizarre,extraño,adjective
de sorte que,de manera que,subordinatingConjunction
observateur,observador,adjective
sorcière,bruja,noun
encore,aún,adverb
carte porte-monnaie,tarjeta monedero,noun
anticonstitutionnel,anticonstitucional,adjective
Villalobos,Villalobos,properNoun
clôturer,clausurar,verb
Mumbai,Bombay,properNoun
Morphée,Morfeo,properNoun
Tsuguharu Fujita,Fujita Tsuguharu,properNoun
anorexie,anorexia,noun
rébellion,rebelión,noun
africain,africano,noun
incinérer,incinerar,verb
mil,mil,numeral
blé,trigo,noun
Carmen,Carmen,properNoun
Karoun,Karun,properNoun
bâiller à s'en décrocher la mâchoire,pensar en las musarañas,verb
Courjault,Courjault,properNoun
quel,cuál,adjective
quel,cuál,pronoun
quel,cuál,interrogativePronoun
épurer,depurar,verb
oubli,descuido,noun
empêcher,impedir,verb
Anje Duhalde,Anje Duhalde,properNoun
Arbe,Arbe,properNoun
latte,listón,noun
sanctuaire,santuario,noun
Igone,Igone,properNoun
Schleck,Schleck,properNoun
lourd,pesado,adjective
vice,vice,adjective
étoffe,tela,noun
eurozone,eurozona,noun
