source,target,POS
razdvajati,раздвојува,verb
sastanak,состанок,noun
sabor,собор,noun
Maldić,Малдиќ,properNoun
armijski,армиски,adverb
relaksacija,релаксација,noun
Karađorđević,Караѓорѓевиќ,properNoun
djetinjstvo,детство,noun
dovoditi,доведува,verb
financiranje,финансирање,noun
neetičnost,неетичност,noun
pokretno,подвижно,adverb
odsustvo,отсуство,noun
Gavrankapetanović,Гавранкапетановиќ,properNoun
tek,само,adverb
jednakost,еднаквост,noun
tek,допрва,adverb
borbeno,борбено,adverb
srbpmanstvo,србоманство,noun
široko,широко,adverb
prenosan,преносен,adjective
Stambolić,Стамболиќ,properNoun
nepokretan,недвижен,adjective
organizator,организатор,noun
noga,нога,noun
barbarstvo,варварство,noun
prijelaz,преминување,noun
Vlajković,Влајковиќ,properNoun
postizanje,постигнување,noun
poništavati,поништува,verb
posjećivati,посетува,verb
Cerovski,Церовски,properNoun
formiran,формиран,adjective
izvinjenje,извинување,noun
Talić,Талиќ,properNoun
Botev,Ботев,properNoun
snajperski,снајперски,adjective
pozitivno,позитивно,adverb
knjižarstvo,книжарство,noun
vrijeme,време,noun
barbarski,варварски,adverb
linija,линија,noun
Starčević,Старчевиќ,properNoun
Cirković,Цирковиќ,properNoun
Jesić,Јесиќ,properNoun
predstojeće,претстојно,adverb
videokonferencijski,видеоконференциски,adverb
projekt,проект,noun
izricati,изречува,verb
privući,привлече,verb
metropolski,метрополски,adjective
Frčkovski,Фрчковски,properNoun
masirati,трие,verb
dvojezičnost,двојазичност,noun
regulativa,регулатива,noun
kriminal,криминал,noun
finski,фински,adverb
vjerovatnoća,веројатност,noun
četvrtak,четврток,noun
pomilovanje,помилување,noun
proizvod,производ,noun
Barić,Бариќ,properNoun
poglavlje,поглавје,noun
garantiranje,гарантирање,noun
deregistracija,дерегистрација,noun
protutenkovski,противтенковски,adverb
suvo,суво,adverb
kadrovski,кадровски,adverb
odijeliti,оддели,verb
Vuletić,Вулетиќ,properNoun
oznaka,ознака,noun
Carinski,Царински,properNoun
urbanizacija,урбанизација,noun
većinski,мнозински,adverb
Bikić,Бикиќ,properNoun
loše,лошо,adverb
batina,стап,noun
silovanje,силување,noun
švicarski,швајцарски,adjective
Čukarić,Чукариќ,properNoun
te,така што,subordinatingConjunction
Ana,Ана,properNoun
italijanski,италијански,adjective
zabavan,забавен,adjective
laboratorija,лабораторија,noun
ostrvo,остров,noun
ptičje,птичјо,adverb
sredozemno,средоземноморски,adverb
australski,австралиски,adverb
municija,муниција,noun
nestašica,немање,noun
preciznost,прецизност,noun
personalno,персонално,adverb
ubrzavanje,забрзување,noun
strana,страна,noun
čim,штом,subordinatingConjunction
nekorektno,некоректно,adverb
MekKloski,МекКлоски,properNoun
sudjelovati,учествува,verb
Planičić,Планичиќ,properNoun
odista,навистина,adverb
početno,почетно,adverb
donirati,донира,verb
Tomčić,Томчиќ,properNoun
transparentnost,транспарентност,noun
brazda,бразда,noun
vjerovati,верува,verb
Trifunovski,Трифуновски,properNoun
uzimati,зема,verb
pogreb,погреб,noun
mladić,момче,noun
godišnjica,годишнина,noun
dozvoljen,дозволен,adjective
kamen,камен,adjective
finansijski,финасиски,adjective
Đurović,Ѓуровиќ,properNoun
praktičan,практичен,adjective
gradonačelnik,градоначалник,noun
etnografski,етнографски,adverb
ratovati,војува,verb
Dželić,Џелиќ,properNoun
reparacija,репарација,noun
poboljšanje,подобрување,noun
razgledati,разгледа,verb
općinski,општински,adjective
abeceda,абецеда,noun
publicirati,публикува,verb
Masović,Масовиќ,properNoun
vodnica,водник,noun
preostalo,преостанато,adverb
jurnuti,втурнува,verb
gušiti,задушува,verb
bolovanje,боледување,noun
smjelost,смелост,noun
Muzarović,Музаровиќ,properNoun
nikoji,никој,pronoun
Šiminić,Шиминиќ,properNoun
stabilnost,стабилност,noun
listopad,октомври,noun
naslovljeno,насловено,adverb
Prentić,Прентиќ,properNoun
međuvjerski,меѓуверски,adjective
mirotvorstvo,миротворство,noun
svoj,free,pronoun
svoj,free,possessivePronoun
svoj,free,reflexivePersonalPronoun
svoj,free,personalPronoun
Saranović,Сарановиќ,properNoun
Malakovski,Малаковски,properNoun
verbalno,вербално,adverb
dovršavati,довршува,verb
Martinović,Мартиновиќ,properNoun
autokratski,автократски,adjective
energično,енергично,adverb
nadmetati,натпреварува,verb
policajac,полицаец,noun
pedijatrijski,педијатриски,adjective
mirno,мирно,adverb
Šumkovski,Шумковски,properNoun
mezolitski,мезолитски,adverb
okolno,околно,adverb
nemuslimanski,немуслимански,adverb
Rašković,Рашковиќ,properNoun
kanalizacijski,канализациски,adverb
terorizam,тероризам,noun
vavilonski,вавилонски,adjective
okeanografski,океаонографски,adjective
uz,покрај,preposition
vezirstvo,везирство,noun
princip,принцип,noun
kraj,крај,preposition
mrtav,мртов,adjective
rutinski,рутински,adjective
otvoren,отворен,adjective
privremen,привремен,adjective
Marović,Маровиќ,properNoun
žonglerstvo,жонглерство,noun
oficijalan,официјален,adjective
djelovanje,дејствување,noun
godišnje,годишно,adverb
otajstvo,таинство,noun
Tokić,Токиќ,properNoun
pripisivati,припишува,verb
karipski,карибски,adverb
izazvati,предизвика,verb
Zarić,Зариќ,properNoun
produžiti,продолжи,verb
Trajanović,Трајановиќ,properNoun
ispucavati,истрелува,verb
nezaposlenost,невработеност,noun
rješavati,решава,verb
kuća,куќа,noun
značajno,значајно,adverb
okviran,рамковен,adjective
osvajanje,освојување,noun
producentski,продуцентски,adverb
osporavati,оспорува,verb
osigurati,обезбеди,verb
proces,процес,noun
bolnica,болница,noun
lijevi,лев,noun
Cvijović,Цвијовиќ,properNoun
ptica,птица,noun
prijateljski,пријателски,adverb
akterski,актерски,adverb
tetovski,тетовски,adverb
Martinoski,Мартиноски,properNoun
Milohević,Милохевиќ,properNoun
Radojčić,Радојчиќ,properNoun
Ivković,Ивковиќ,properNoun
interpretacija,интерпретација,noun
prokosovski,прокосовски,adverb
imotski,имотски,adjective
slika,слика,noun
tijesan,тесен,adjective
sporan,спорен,adjective
malen,мал,adjective
pristup,пристап,noun
realizacija,реализација,noun
bosanski,босански,adjective
kriminalno,криминално,adverb
izmjena,измена,noun
kartonski,картонски,adjective
islamski,исламски,adjective
formulisanje,формулирање,noun
brod,брод,noun
onemogućavati,оневозможува,verb
Đuknović,Ѓукновиќ,properNoun
Italija,Италија,properNoun
naoružavati,вооружува,verb
pridržavati,придржува,verb
Avramović,Аврамовиќ,properNoun
septembar,септември,noun
evropski,европски,adverb
podrivati,поткопува,verb
Zloković,Злоковиќ,properNoun
Ajvanović,Ајвановиќ,properNoun
presjecati,пресекува,verb
Janić,Јаниќ,properNoun
prezumpcija,презумпција,noun
mjesto,место,noun
istaknuti,истакне,verb
Novović,Нововиќ,properNoun
dotada,дотогаш,adverb
zalaganje,заложба,noun
smrt,смрт,noun
Santić,Сантиќ,properNoun
Matković,Матковиќ,properNoun
koncentriranost,концентрираност,noun
Murtić,Муртиќ,properNoun
veljački,февруарски,adjective
glad,глад,noun
životinjski,животински,adjective
tvornica,фабрика,noun
postizati,постигнува,verb
špioniranje,шпионирање,noun
Ladić,Ладиќ,properNoun
singapurski,сингапурски,adverb
transformacija,трансформација,noun
Švedska,Шведска,properNoun
zanimanje,интерес,noun
simulacijski,симулациски,adverb
vlak,воз,noun
rafinerija,рафинерија,noun
Osetija,Осетија,properNoun
domaćin,домаќин,noun
šipka,прачка,noun
pritvor,притвор,noun
Svilić,Свилиќ,properNoun
točnost,точност,noun
Levski,Левски,properNoun
centralnoazijski,централноазиски,adjective
generalštab,генералштаб,noun
brazilski,бразилски,adjective
drastičan,драстичен,adjective
period,период,noun
beogradski,белградски,adjective
anglikanski,англикански,adverb
investitor,инвеститор,noun
jaje,јајце,noun
tud,таму,adverb
razgraničavati,разграничува,verb
angažiranje,ангажирање,noun
moskovski,московски,adjective
unutrašnje,внатрешно,adverb
Abazović,Абазовиќ,properNoun
Skopje,Скопје,properNoun
blizu,близу,preposition
teći,тече,verb
čisto,чисто,adverb
stupati,стапува,verb
Mucibabić,Муцибабиќ,properNoun
izbiti,избие,verb
zadnji,заден,adjective
Krstevski,Крстевски,properNoun
muzički,музички,adverb
Topalović,Топаловиќ,properNoun
preporučivati,препорачува,verb
adresa,адреса,noun
terenski,теренски,adverb
šuma,шума,noun
Nojkić,Нојкиќ,properNoun
nastojati,настојува,verb
megalomanski,мегаломански,adjective
zaduživati,задолжува,verb
cijel,цел,adjective
Ajduković,Ајдуковиќ,properNoun
Milinović,Милиновиќ,properNoun
objavljivati,објавува,verb
izravno,директно,adverb
kultiviranje,култивирање,noun
pa,па,coordinatingConjunction
izrađivati,прави,verb
punopravan,полноправен,adjective
konačan,конечен,adjective
Dimovski,Димовски,properNoun
lagan,лесен,adjective
učilište,училиште,noun
centralno,централно,adverb
Jelasić,Јеласиќ,properNoun
venecijanski,венецијански,adjective
reakcionerstvo,реакционерство,noun
bezbjedan,безбеден,adjective
medalja,медал,noun
stati,стане,verb
vrat,врат,noun
automobilski,автомобилски,adjective
Stojanovski,Стојановски,properNoun
ulični,уличен,adjective
jučer,вчера,adverb
udostojiti,удостои,verb
srednjovjekovni,средновековен,adjective
koalicijski,коалициски,adverb
način,начин,noun
Mirošić,Мирошиќ,properNoun
lijepo,убаво,adverb
oduzimanje,одземање,noun
Palvović,Палвовиќ,properNoun
telekonferencija,телеконференција,noun
kontrolno,контролно,adverb
egzekucija,егзекуција,noun
neutralnost,неутралност,noun
dovršiti,доврши,verb
Klepić,Клепиќ,properNoun
planinski,планински,adjective
savjet,совет,noun
kombinacija,комбинација,noun
opozivati,отповикува,verb
niti,ниту,coordinatingConjunction
Vesković,Весковиќ,properNoun
naredni,нареден,adjective
nepoštovanje,непочитување,noun
doprinositi,допринесува,verb
eksplodirati,експлодира,verb
opkruživati,опкружува,verb
Medić,Медиќ,properNoun
ovdje-ondje,овде-онде,adverb
Podžić,Поџиќ,properNoun
so,сол,noun
Torlaković,Торлаковиќ,properNoun
denacionalizacija,денационализација,noun
ublažavati,ублажува,verb
kongres,конгрес,noun
državljanstvo,државјанство,noun
Vukmirović,Вукмировиќ,properNoun
bazen,базен,noun
potpis,потпис,noun
tripartitno,трипартитно,adverb
bivše,бившо,adverb
interesantno,интересно,adverb
žalost,жалост,noun
oprema,опрема,noun
izmijeniti,измени,verb
poplava,поплав,noun
slabo,слабо,adverb
podijeliti,подели,verb
Miloševski,Милошевски,properNoun
Barbarić,Барбариќ,properNoun
atrakcija,атракција,noun
naznačavati,назначува,verb
penzionisano,пензионирано,adverb
Marković,Марковиќ,properNoun
bolest,болест,noun
zanatski,занаетчиски,adjective
dezinfekcija,дезинфекција,noun
normalizacija,нормализација,noun
mobilan,мобилен,adjective
otkazivati,откажува,verb
Stanbolić,Станболиќ,properNoun
zatopljavati,затоплува,verb
Duraković,Дураковиќ,properNoun
Dramski,Драмски,properNoun
botaničar,ботаничар,noun
pavijanski,бабунски,adverb
cjelina,целина,noun
oceanografski,океанографски,adjective
razgledavati,разгледува,verb
dvodnevni,дводневен,adjective
Naftemboriki,Нафтемборики,properNoun
duhanski,тутунски,adjective
repatriranje,репатрирање,noun
Budiselić,Будиселиќ,properNoun
Bošković,Бошковиќ,properNoun
tužiteljski,обвинително,adverb
prati,мие,verb
usluga,услуга,noun
veoma,мошне,adverb
brojni,броен,adjective
antialbanski,антиалбански,adverb
turkomanski,туркомански,adjective
predanost,преданост,noun
osebujan,особен,adjective
gusto,густо,adverb
putovanje,патување,noun
južnoslavenski,јужнословенски,adjective
Buldožerski,Булдожерски,properNoun
u prosjeku,во просек,adverb
Bečiragić,Бечирагиќ,properNoun
minejski,минејски,adverb
neozbiljan,несериозен,adjective
Dabeski,Дабески,properNoun
nordijski,нордиски,adjective
naglasak,акцент,noun
objektivnost,објективност,noun
ponavljanje,повторување,noun
boravak,престој,noun
raspasti,распадне,verb
ubuduće,во иднина,adverb
kritikovati,критикува,verb
dvostruko,двојно,adverb
infiltracija,инфлитрација,noun
uspješan,успешен,adjective
započinjati,започнува,verb
Simunić,Симуниќ,properNoun
uračunati,пресмета,verb
momčad,тим,noun
akreditacija,акредитација,noun
sraman,срамен,adjective
Paunović,Пауновиќ,properNoun
zapadnoevropski,западноевропски,adjective
izvršenje,извршување,noun
Jovović,Јововиќ,properNoun
generalan,генерален,adjective
operacija,операција,noun
dodijeliti,додели,verb
certifikacija,сертификација,noun
uporediti,спореди,verb
neposredan,непосреден,adjective
Vojna akademija,Воената академија,properNoun
rubac,шамија,noun
žestoko,жестоко,adverb
Obrenović,Обреновиќ,properNoun
politički,политички,adjective
redistribucija,редистрибуција,noun
osnaživati,засилува,verb
otkrivati,открива,verb
pregled,преглед,noun
abramski,аврамски,adjective
Kenović,Кеновиќ,properNoun
senegalski,сенегалски,adjective
atol,атол,noun
bjeloruski,белоруски,adjective
tehnički,технички,adverb
pretežno,предимно,adverb
Nikovski,Никовски,properNoun
noć,ноќ,noun
dioničarski,акционерски,adjective
ambasadorka,амбасадорка,noun
čuvstvo,чувство,noun
svjetski,светски,adjective
koordinacija,координација,noun
vandalski,вандалски,adverb
benzinski,бензински,adjective
kamp,камп,noun
višak,вишок,noun
telekomski,телекомски,adverb
Hašečić,Хашечиќ,properNoun
Anđelković,Анѓелковиќ,properNoun
paraolimpijski,параолимписки,adjective
Jeknić,Јекниќ,properNoun
Kapić,Капиќ,properNoun
zatvorski,затворски,adjective
biti,бие,verb
takav,таков,pronoun
takav,таков,demonstrativePronoun
zlatan,златен,adjective
Risteski,Ристески,properNoun
Gabrovski,Габровски,properNoun
Stokić,Стокиќ,properNoun
Škekić,Шкекиќ,properNoun
objedinjavanje,обединување,noun
deveti,девети,numeral
Erdogan,Ердоган,properNoun
sljedeći,иден,adjective
Trailović,Траиловиќ,properNoun
priključiti,приклучи,verb
znak,знак,noun
netrepeljivost,нетрпеливост,noun
jetra,дроб,noun
neizbježan,неизбежен,adjective
sadržavati,содржи,verb
korintski,коринтски,adverb
ogled,оглед,noun
turistički,туристички,adjective
Klicković,Клицковиќ,properNoun
određivati,одредува,verb
blagoslovljeno,благословено,adverb
ekstradiranje,екстрадирање,noun
Duić,Дуиќ,properNoun
Kolarević,Коларевиќ,properNoun
Slovenija,Словенија,properNoun
Despanić,Деспаниќ,properNoun
upućivati,упатува,verb
Koljević,Кољевиќ,properNoun
preračunati,пресмета,verb
ovdje-ondje,тек-тук,adverb
privatno,приватно,adverb
duh,дух,noun
sigurno,сигурно,adverb
Krešić,Крешиќ,properNoun
kancelar,канцелар,noun
hebrejski,еврејски,adverb
zakonik,законик,noun
teg,тег,noun
Matanić,Матаниќ,properNoun
Dostoevski,Достоевски,properNoun
prakticirati,практикува,verb
preuzet,преземен,adjective
restrikcija,рестрикција,noun
Ivanković,Иванковиќ,properNoun
izostati,изостане,verb
visokopreosveštenstvo,високопреосвештенство,noun
maloljetno,малолетно,adverb
kancelarijski,канцелариски,adjective
plebejstvo,плебејство,noun
otkada,откога,adverb
likvidnost,ликвидност,noun
stoka,стока,noun
Jakovljević,Јаковљевиќ,properNoun
inficiranje,инфицирање,noun
Rozić,Розиќ,properNoun
razdoblje,период,noun
bubanj,тапан,noun
higijenski,хигиенски,adjective
zapljenjivati,запленува,verb
obrambenni,одбранбен,adjective
Berisha,Бериша,properNoun
teroristički,терористички,adjective
Taneski,Танески,properNoun
amnestija,амнестија,noun
pridonijeti,придонесе,verb
tendencija,тенденција,noun
primjenjivati,применува,verb
hilendarski,хилендарски,adverb
neregularnost,нерегуларност,noun
zapovjedništvo,командантство,noun
asistencija,асистенција,noun
starateljstvo,старателство,noun
odmrzavati,одмрзнува,verb
udjel,удел,noun
stabilno,стабилно,adverb
leteći,летачки,adjective
gubljenje,губење,noun
ubojstvo,убиство,noun
Tanzanija,Танзанија,properNoun
ispitanik,испитаник,noun
okean,океан,noun
Sekulović,Секуловиќ,properNoun
toplo,топло,adverb
združivati,здружува,verb
saboterstvo,саботерство,noun
zabilježiti,забележи,verb
parlamentarno,парламентарно,adverb
Belgija,Белгија,properNoun
pozor,внимание,noun
regulacija,регулација,noun
oceanografski,океанографски,adverb
djelimičan,делумен,adjective
unutarpartijski,внатрепартиски,adverb
preraspodjeljivati,прераспоредува,verb
redovno,редовно,adverb
strog,строг,adjective
dominantnost,доминантност,noun
nediskriminatorski,недискриминаторски,adverb
Silajdžić,Силајџиќ,properNoun
postotak,процент,noun
Rodić,Родиќ,properNoun
neusmjeren,неуспешен,adjective
milicija,милиција,noun
astronomski,астрономски,adverb
elitan,елитен,adjective
potonji,следен,adjective
Puninski,Пунински,properNoun
sniženo,намалено,adverb
pak,пак,adverb
usvojen,усвоен,adjective
Janjić,Јањиќ,properNoun
atletski,атлетски,adjective
partnerstvo,партнерство,noun
preksutra,другиден,adverb
putovati,патува,verb
biblija,библија,noun
nelegalan,нелегален,adjective
žena,жена,noun
izazivati,предизвикува,verb
imati,има,verb
imati,има,verb
otpravljati,испраќа,verb
Blagaić,Благаиќ,properNoun
pozicioniranost,позиционираност,noun
ozvučavati,озвучува,verb
rekord,рекорд,noun
udarati,бие,verb
hektar,хектар,noun
uvjerenost,увереност,noun
turski,турски,adverb
orkestralni,оркестарски,adjective
odgovor,одговор,noun
konzultacija,консултација,noun
prljavo,валкано,adverb
Pokanić,Поканиќ,properNoun
Srečković,Сречковиќ,properNoun
hidroenergetski,хидроенергетски,adjective
odlučujuće,решавачки,adverb
tehnički,технички,adjective
dijametar,дијаметар,noun
Backović,Бацковиќ,properNoun
procjep,јаз,noun
metropolski,метрополски,adverb
posjedovati,поседува,verb
holandski,холандски,adjective
autokefalnost,автокефалност,noun
vandal,вандал,noun
automatski,автоматски,adjective
Silobrćić,Силобрќиќ,properNoun
prevariti,излаже,verb
Tupurkovski,Тупурковски,properNoun
švercerski,шверцерски,adjective
Pušić,Пушиќ,properNoun
Antunović,Антуновиќ,properNoun
gruzijski,грузиски,adverb
Mršić,Мршиќ,properNoun
kontaminacija,контаминација,noun
podržati,поддржи,verb
Čobanović,Чобановиќ,properNoun
negodovati,негодува,verb
zadržavanje,задржување,noun
janjičarski,јаничарски,adjective
ugledno,угледно,adverb
pokriti,покрие,verb
obrazovati,образува,verb
senzacija,сензација,noun
računalni,комјутерски,adjective
grb,грб,noun
Grčka,Грција,properNoun
potres,земјотрес,noun
lijek,лек,noun
potvrđivanje,потврдување,noun
Stojkovski,Стојковски,properNoun
potom,потоа,adverb
Mančevski,Манчевски,properNoun
rezervni,резервен,adjective
sedmi,седми,numeral
jednopartijski,еднопартиски,adverb
anemija,анемија,noun
Šlišković,Шлишковиќ,properNoun
percepcija,перцепција,noun
Beklević,Беклевиќ,properNoun
lekar,лекар,noun
Šarić,Шариќ,properNoun
otputovati,отпатува,verb
rok,срок,noun
Janičiević,Јаничиевиќ,properNoun
talijanski,италијански,adjective
trostranački,трипартиски,adverb
kontejnerski,контејнерски,adverb
nesposobnost,неспособност,noun
špijunski,шпионски,adjective
usporeno,бавно,adverb
užasno,ужасно,adverb
radarski,радарски,adverb
besjeda,реч,noun
sav,сиот,pronoun
filmski,филмски,adverb
naivno,наивно,adverb
financirati,финансира,verb
lepo,убаво,adverb
rat,војна,noun
Metković,Метковиќ,properNoun
Janakieski,Јанакиески,properNoun
sto,сто,numeral
saslušavati,сослушува,verb
violinski,виолински,adverb
oporavljati,созема,verb
predlagati,предлага,verb
tetovski,тетовски,adjective
cigareta,цигара,noun
odložiti,одложи,verb
fenomenalan,феноменален,adjective
stihotvorstvo,стихотворство,noun
zatvoriti,затвори,verb
Petkov,Петков,properNoun
kazahstanski,казахстански,adverb
pisati,пишува,verb
diskreditiranje,дискредитирање,noun
komunistički,комунистички,adjective
postavljeno,поставено,adverb
cijepljenje,вакцинирање,noun
tekst,текст,noun
profesionalan,професионален,adjective
loviti,ловува,verb
Vranković,Вранковиќ,properNoun
djevojaštvo,моминство,noun
zaplašivati,заплашува,verb
uvoz,увоз,noun
islandski,исландски,adjective
primanje,примање,noun
nominiran,номиниран,adjective
fudbalski,фудбалски,adverb
sastav,состав,noun
energičnost,енергичност,noun
restoran,ресторан,noun
bosiljak,босилек,noun
Somalija,Сомалија,properNoun
prijemni,приемен,adjective
šivati,шие,verb
vredno,вредно,adverb
akcionarstvo,акционерство,noun
čovjek,луѓе,noun
Stanić,Станиќ,properNoun
griješiti,греши,verb
jezik,јазик,noun
pričinjavati,причинува,verb
krivo,виновен,adjective
Čubrilović,Чубриловиќ,properNoun
inflacijski,инфлациски,adverb
nekoliko,неколку,adverb
robovlasništvo,робовладетелство,noun
ekonomski,економски,adverb
velocipedski,велосипедски,adjective
Vrbosić,Врбосиќ,properNoun
topografski,топографски,adverb
poetski,поетски,adjective
održavati,оддржува,verb
nemuslimanski,немуслимански,adjective
Rakočević,Ракочевиќ,properNoun
Košanović,Кошановиќ,properNoun
povjerenje,доверба,noun
kobasica,кобасица,noun
zamrznuti,замрзне,verb
koliko god,колку и да,adverb
simpatičan,симпатичен,adjective
Jadrijević,Јадријевиќ,properNoun
Elenovski,Еленовски,properNoun
modno,модно,adverb
registrovano,регистрирано,adverb
ostvariti,оствари,verb
međuusveučilišni,меѓууниверзитетски,adjective
polaziti,тргнува,verb
preimenovanje,преименување,noun
dostupnost,достапност,noun
cijena,цена,noun
do,до,preposition
upotreba,употреба,noun
upis,упис,noun
Đokić,Ѓокиќ,properNoun
Lijanović,Лијановиќ,properNoun
ispraćeno,испратено,adverb
deficit,дефицит,noun
vandalski,вандалски,adjective
tištiti,измачува,verb
trenutan,моментен,adjective
etnički,етнички,adverb
odsluživati,отслужува,verb
sazvati,свика,verb
Staviski,Стависки,properNoun
dobavljati,доставува,verb
čečenski,чеченски,adjective
vjenčati,маже,verb
no,но,coordinatingConjunction
aerodromski,аеродромски,adverb
militant,милитант,noun
podsjećati,потсетува,verb
predstavljati,претстатвува,verb
aerobik,аеробик,noun
Sandić,Сандиќ,properNoun
francuski,француски,adjective
krut,крут,adjective
Kuculovski,Куцуловски,properNoun
potkopavati,поткопува,verb
pastor,пастор,noun
dojka,града,noun
Lozanić,Лозаниќ,properNoun
dokle,додека,subordinatingConjunction
anarhija,анархија,noun
apsolutizam,апсолутизам,noun
kubno,кубно,adverb
učestvovati,учествува,verb
Korenić,Корениќ,properNoun
bomba,бомба,noun
prednost,предимство,noun
Atanačković,Атаначковиќ,properNoun
Dragišić,Драгишиќ,properNoun
manipulacija,манипулација,noun
Gajdarski,Гајдарски,properNoun
patlidžan,домат,noun
pravo,право,adverb
bizantijski,византиски,adjective
slijediti,следува,verb
kazivati,кажува,verb
Bakić,Бакиќ,properNoun
španski,шпански,adjective
padobran,падобран,noun
proistjecati,проистекува,verb
početni,почетен,adjective
operatorski,операторски,adjective
upravljati,управува,verb
nošenje,носење,noun
zadovoljan,задоволен,adjective
Gagić,Гагиќ,properNoun
pa,пак,adverb
turizam,туризам,noun
meden,меден,adjective
Slaveski,Славески,properNoun
okružni,окружен,adjective
blizak,близок,adjective
unutra,внатре,adverb
titula,титула,noun
brboriti,брбори,verb
Letinić,Летиниќ,properNoun
slučajnost,случајност,noun
liječnica,лекарка,noun
Novaković,Новаковиќ,properNoun
meksički,мексикански,adjective
izvršitelj,извршител,noun
dočekati,дочека,verb
pas,куче,noun
Pejaković,Пејаковиќ,properNoun
odstupiti,отстапи,verb
manjina,малцинство,noun
upasti,упадне,verb
tenderski,тендерски,adjective
konfisciranje,конфискување,noun
optimizam,оптимизам,noun
zabranjivati,забранува,verb
Naumovski,Наумовски,properNoun
golanski,голански,adjective
Vasiljević,Васиљевиќ,properNoun
htjeti,сака,verb
sanjati,сонува,verb
udio,удел,noun
novembar,ноември,noun
zatajenje,затајување,noun
neafrički,неафрикански,adjective
ispravljati,исправува,verb
Grgić,Гргиќ,properNoun
jačanje,зајакнување,noun
priznatost,признаеност,noun
zatopljivanje,затоплување,noun
Ivović,Ивовиќ,properNoun
španski,шпански,adverb
zamjenjivati,заменува,verb
konsolidacija,консолидација,noun
agenda,агенда,noun
interakcija,интеракција,noun
presušivati,пресушува,verb
Jergović,Јерговиќ,properNoun
Miličić,Миличиќ,properNoun
pohlepnost,алчност,noun
procedura,процедура,noun
južni,јужен,adjective
bratski,братски,adverb
inspekcija,инспекција,noun
zauzeti,заземе,verb
latvijski,латвиски,adjective
imenovati,наименува,verb
fatalan,фатален,adjective
neizvjesnost,неизвесност,noun
Ljaić,Љаиќ,properNoun
povezano,поврзано,adverb
improvizacija,импровизација,noun
utjecaj,влијание,noun
popraviti,поправи,verb
smisao,смисла,noun
proslaviti,прослави,verb
federacija,федерација,noun
dotle,дотогаш,adverb
Derković,Дерковиќ,properNoun
sunitski,сунитски,adverb
patlidžan,патлиџан,noun
transmiterski,трансмиторски,adjective
čuvstvovati,чувствува,verb
Nušić,Нушиќ,properNoun
akumulacija,акумулација,noun
skup,скап,adjective
prošlo,минато,adverb
ojačati,засили,verb
izgnanstvo,изгнанство,noun
civilni,цивилен,adjective
pečatarski,печатарски,adjective
strategija,стратегија,noun
predmet,предмет,noun
uhićen,уапсен,adjective
djelovati,подејствува,verb
praktično,практично,adverb
zadovoljavanje,задоволување,noun
nekompetentnost,некомпетентност,noun
Markovski,Марковски,properNoun
ogorčenost,огорченост,noun
novac,пара,noun
ženevski,женевски,adjective
antieuropski,антиевропски,adjective
helikopter,хеликоптер,noun
prekosutra,другиден,adverb
Milenkovski,Миленковски,properNoun
olimpijada,олимпијада,noun
identifikacija,идентификување,noun
spontanost,спонтаност,noun
