source,target,POS
atirar,lanzar,verb
abundante,abondoso,adjective
admissivelmente,admisibelmente,adverb
fotografia,fotografía,noun
inalienavelmente,inalienabelmente,adverb
ovário,ovario,noun
ao que parece,ó parecer,subordinatingConjunction
assinalar,sinalar,verb
contente,contento,adjective
regente,rexente,adjective
sequestro,secuestro,noun
perfeição,perfección,noun
rebaixamento,descenso,noun
aterragem,aterraxe,noun
insoluvelmente,insolubelmente,adverb
basquetebol,baloncesto,noun
moldar,moldear,verb
artilharia,artillaría,noun
assinar,asinar,verb
pedido,petición,noun
integração,integración,noun
concrescência,concrescencia,noun
a sério,en serio,adverb
sustentável,sostíbel,adjective
sul-africano,surafricano,noun
as vezes,ás veces,adverb
adotivo,adoptivo,adjective
guarda,garda,noun
vau,vao,noun
irrealizavelmente,irrealizabelmente,adverb
argumentação,argumentación,noun
Munique,Múnic,properNoun
basta apenas que,abonda con que,subordinatingConjunction
bolha,bocha,noun
rudimentar,rudimentario,adjective
insegurança,inseguridade,noun
quinta-feira,quinta feira,noun
perceber,percibir,verb
arqueologia,arqueoloxía,noun
aprovação,aprobación,noun
nosso,noso,adjective
nosso,noso,possessivePronoun
quem,quen,relativePronoun
quem,quen,pronoun
quem,quen,interrogativePronoun
feiamente,feamente,adverb
bainha,vaíña,noun
livro,libro,noun
milionariamente,millonariamente,adverb
açúcar,azucre,noun
noventa e quatro,noventa e catro,numeral
carvalho,carballo,noun
folhoso,folloso,adjective
percurso,percorrido,noun
impossivelmente,imposibelmente,adverb
reunião,reunión,noun
tudo isso,todo iso,pronoun
em decorrência de,no transcurso de,preposition
freqüência,frecuencia,noun
restrito,restrinxido,adjective
ânsia,arela,noun
servidão,servidume,noun
próprio,propio,adjective
satisfatório,satisfactorio,adjective
ilusão,ilusión,noun
cá,acá,adverb
insígnia,insignia,noun
acima de,por enriba de,preposition
deslocamento,desprazamento,noun
ecologista,ecoloxista,adjective
ressaltar,resaltar,verb
Califórnia,California,properNoun
desdizer,desdicir,verb
legivelmente,lexibelmente,adverb
relançar,relanzar,verb
contraditório,contraditorio,adjective
mestre,mestre,adjective
afirmação,afirmación,noun
ajustar,axustar,verb
inaplicavelmente,inaplicablemente,adverb
porção,porción,noun
infra-estrutura,infraestrutura,noun
coordenação,coordinación,noun
desconfiança,desconfianza,noun
possibilidade,posibilidade,noun
unitário,unitario,adjective
otológico,otolóxico,adjective
aquele,aquel,pronoun
aquele,aquel,determiner
aquele,aquel,demonstrativePronoun
possessivamente,posesivamente,adverb
doçura,dozura,noun
gerência,xerencia,noun
obsturação,obturación,noun
co-protagonista,coprotagonista,noun
insucesso,fracaso,noun
odontologia,odontoloxía,noun
inquebrantável,inquebrantable,adjective
partilhar,compartir,verb
ao arredor,ao redor,adverb
acrônimo,acrónimo,noun
qualitativamente,cualitativamente,adverb
indulgente,indulxente,adjective
estereótipo,estereotipo,noun
tendo em vista,con vistas a,adverb
à moda de,á maneira de,preposition
equatorial,ecuatorial,adjective
oferecimento,ofrecemento,noun
acionar,accionar,verb
escolher,escoller,verb
Flórida,Florida,properNoun
Genebra,Xenebra,properNoun
inalteravelmente,inalterabelmente,adverb
pequenino,pequeniño,adjective
com efeito,efectivamente,adverb
fisiologicamente,fisioloxicamente,adverb
jardineiro,xardineiro,noun
dizer,dicir,verb
brinquedo,xoguete,noun
sessenta e oito,sesenta e oito,numeral
vice-presidente,vicepresidente,noun
digitação,dixitación,noun
ourivesaria,ourivería,noun
transgenicamente,transxenicamente,adverb
infrequente,infrecuente,adjective
cuidador,coidador,noun
Sudão,Sudán,properNoun
impecavelmente,impecabelmente,adverb
minoritário,minoritario,adjective
com um custo,por importe,adverb
tolerância,tolerancia,noun
cólera,cólera,noun
urze,urce,noun
meio,medio,noun
comprido,longo,adjective
rapaz,raparigo,noun
nova-iorquino,neoiorquino,adjective
mercenário,mercenario,noun
para já,polo momento,adverb
concorrência,competencia,noun
antologia,antoloxía,noun
artilharia,artillería,noun
âmbito,eido,noun
resvalar,esvarar,verb
urbanizável,urbanizable,adjective
capacete,casco,noun
dar alta,dar a alta,verb
autonomia,autonomía,noun
resolução,resolución,noun
conversação,conversación,noun
imaginativamente,imaxinativamente,adverb
prego,cravo,noun
preparação,preparación,noun
combustível,combustíbel,noun
inteligivelmente,intelixiblemente,adverb
justiça,xustiza,noun
vontade,ganas,noun
resistência,resistencia,noun
penugem,penuxe,noun
fim,fin,noun
achar que,coidar que,verb
indício,indicio,noun
noticiário,informativo,noun
luxuoso,luxoso,adjective
segurança,seguranza,noun
obediência,obediencia,noun
cobiçar,cobizar,verb
obsturação,empaste,noun
redemoinho,remuíño,noun
alemão,alemán,noun
vigiar,vixiar,verb
freguesia,parroquia,noun
invasão,invasión,noun
detectavelmente,detectablemente,adverb
homônimo,homónimo,noun
comprimento,lonxitude,noun
no final de,ao final de,preposition
com,con,preposition
supérfluo,superfluo,adjective
cabeça,cacheira,noun
esquife,ataúde,noun
ilegivelmente,ilexibelmente,adverb
anho,año,noun
suportar,soportar,verb
fazer frente,facer fronte,verb
quinzena,quincena,noun
homenagem,homenaxe,noun
shopping center,centro comercial,noun
pouco depois,pouco despois,adverb
Pequim,Pequín,properNoun
Irão,Irán,noun
rectificação,rectificación,noun
elementar,elemental,adjective
macacão,macaco,noun
volúvel,volúbel,adjective
fitossociologia,fitosocioloxía,noun
maioria,maioría,noun
lamentável,lamentable,adjective
trabalhar,traballar,verb
quantificavelmente,cuantificabelmente,adverb
FC Porto,FC O Porto,properNoun
passar,pasar,verb
invariavelmente,invariablemente,adverb
habitável,habitábel,adjective
na sequência de,tras,preposition
