source,target,POS
chapucería,potineria,noun
sala de lo contencioso-administrativo,sala contenciosa administrativa,noun
bienaventuradamente,benauradament,adverb
RFEA,RFEA,noun
racionalista,racionalista,adjective
ermitaño,ermità,noun
Torre Embesora,la Torre d'en Besora,properNoun
centro,centre,noun
grandemente,granment,adverb
cíclicamente,cíclicament,adverb
lúbrico,lúbric,adjective
pandero,pandero,noun
aerosubterráneo,aerosubterrani,adjective
francmasón,francmaçó,noun
imploración,imploració,noun
incineradora,incineradora,noun
conspiracionista,conspiracionista,noun
neotomismo,neotomisme,noun
isla,illa,noun
serbobosnio,serbobosnià,adjective
el pasado mes de mayo,el mes de maig passat,adverb
adefesio,espantall,noun
minisesión,minisessió,noun
mañana,matí,noun
apero,eina,noun
interpretativo,interpretatiu,adjective
artificiosamente,artificiosament,adverb
mineral,mineral,adjective
agostamiento,agostejament,noun
millonario,milionari,noun
cualquier,qualsevol,determiner
intríngulis,entrellat,noun
Delia,Delia,properNoun
inmunizar,immunitzar,verb
asurar,socarrar,verb
acacia,acàcia,noun
aserción,asserció,noun
fervorizar,enfervorir,verb
burlón,burleta,adjective
hológrafo,hològraf,adjective
beneficioso,beneficiós,adjective
herpetológico,herpetològic,adjective
enser,estri,noun
agradecer,agrair,verb
peto,peto,noun
multar,multar,verb
Pantelaria,Pantel·leria,properNoun
malvender,malvendre,verb
cadista,cadista,noun
normalizador,normalitzador,adjective
Pilatos,Pilat,properNoun
monocito,monòcit,noun
endocrino,endocrí,adjective
endosperma,endosperma,noun
alfardón,alfardó,noun
apuesta,travessa,noun
hasta después de,fins al cap de,preposition
desacomodadamente,desacomodadament,adverb
tópico,tòpic,noun
saciar,saciar,verb
lava,lava,noun
masoterapia,massoteràpia,noun
prima de control,prima de control,noun
opoterápico,opoteràpic,adjective
Cugat,Cugat,properNoun
balneoterapia,balneoteràpia,noun
Eolo,Èol,properNoun
biolimpieza,bioneteja,noun
Barnils,Barnils,properNoun
binomio,binomi,noun
insidia,insídia,noun
dócilmente,dòcilment,adverb
vicesecretario,vicesecretari,noun
separadamente,separadament,adverb
retrete,excusat,noun
glóbulo,glòbul,noun
bregmático,bregmàtic,adjective
entrada en vigor,entrada en vigor,noun
formalidad,formalitat,noun
Nashville,Nashville,properNoun
zarrapastroso,esparracat,adjective
púlsar,púlsar,noun
sucesibilidad,successibilitat,noun
propiocepción,propiocepció,noun
comunitarismo,comunitarisme,noun
estupendamente,estupendament,adverb
misero,misser,adjective
querubín,querubí,noun
Bizkaia,Biscaia,properNoun
mioceno,miocè,adjective
matriarcalmente,matriarcalment,adverb
levantar la cerviz,alçar el cap,verb
politénico,politènic,adjective
quo vadis,quo vadis,noun
subterfugio,subterfugi,noun
pelotari,pilotari,noun
San Antonio de Benagéber,San Antonio de Benagéber,properNoun
Pepsi,Pepsi,properNoun
pícaro,murri,noun
doce,dotze,numeral
estanco,estanc,adjective
solistamente,solistament,adverb
Buesa,Buesa,properNoun
concursalmente,concursalment,adverb
sandwichera,sandvitxera,noun
insecto,insecte,noun
sacádico,sacàdic,adjective
propiamente,pròpiament,adverb
trabajador,treballador,adjective
Cancún,Cancun,properNoun
quietismo,quietisme,noun
atún,tonyina,noun
per legem,per legem,adverb
Palma de Mallorca,Palma,properNoun
tarificar,tarifar,verb
boca abajo,boca avall,adverb
repugnante,repugnant,adjective
arcada,arcada,noun
ante todo,abans de res,adverb
surco,solc,noun
catastróficamente,catastròficament,adverb
ensamblaje,assemblatge,noun
trasto,andròmina,noun
menhir,menhir,noun
consubstancialmente,consubstancialment,adverb
antipatriótico,antipatriòtic,adjective
total o parcialmente,totalment o parcialment,adverb
noria,sínia,noun
sustancial,substancial,adjective
kilométrico,quilomètric,adjective
rectorado,rectorat,noun
Pascual,Pascual,properNoun
kilogramo,quilogram,noun
acatarrar,constipar,verb
neoconceptismo,neoconceptisme,noun
guirigay,guirigall,noun
chavalería,xicalla,noun
Verdasco,Verdasco,properNoun
astrocito,astròcit,noun
repartición,repartició,noun
empedrado,empedrat,noun
confabulación,confabulació,noun
antinazi,antinazi,adjective
claro,clar,adverb
vocalista,vocalista,noun
concelebración,concelebració,noun
Ripollet,Ripollet,properNoun
telefónicamente,telefònicament,adverb
verdoso,verdosenc,adjective
al término de,al final de,preposition
microlítico,microlític,adjective
fotomatón,fotoràpid,noun
Taipeh,Taipei,properNoun
holgazanería,droperia,noun
aparatosamente,aparatosament,adverb
heredable,heretable,adjective
Alba,Alba,properNoun
adovelado,adovellat,adjective
japonés,japonès,adjective
acogimiento,acolliment,noun
farragoso,farragós,adjective
apétalo,apètal,adjective
temporización,temporització,noun
inagotable,inesgotable,adjective
claudicar,claudicar,verb
calentador,escalfador,noun
acceder,accedir,verb
columnilla,columneta,noun
octavo,octau,adjective
sociabilidad,sociabilitat,noun
antropología,antropologia,noun
nulisómico,nul·lisòmic,adjective
despiojar,espollar,verb
iluso,il·lús,adjective
bien patrimonial,bé patrimonial,noun
encomiablemente,encomiablement,adverb
hambruna,fam,noun
remake,remake,noun
alavés,alabès,noun
Alierta,Alierta,properNoun
compunción,compunció,noun
declamatorio,declamatori,adjective
reequipamiento,reequipament,noun
socioeducativo,socioeducatiu,adjective
micrográfico,microgràfic,adjective
requesón,brull,noun
Casas Bajas,Casas Bajas,properNoun
consultorio,consultori,noun
excipiente,excipient,noun
yeso,algeps,noun
orejón,orellut,adjective
haptoglobina,haptoglobina,noun
indignación,indignació,noun
Alex,Alex,properNoun
en los años venideros,durant els pròxims anys,adverb
suavizar,suavitzar,verb
arrepanchigar,arrepapar,verb
incidencia,incidència,noun
soledad,solitud,noun
escritura,escriptura,noun
sonograma,sonograma,noun
hermano,germà,noun
geognóstico,geognòstic,adjective
insolación,insolació,noun
decenio,decenni,noun
dializador,dialitzador,noun
pintoresco,pintoresc,adjective
arrostrar,escometre,verb
setiembre,setembre,noun
hipertelorismo,hipertelorisme,noun
nubosidad,nuvolositat,noun
nominalmente,nominalment,adverb
gasista,gasista,noun
Gere,Gere,properNoun
bote sifónico,caixa sifònica,noun
retrogresión,retrogressió,noun
linfocitario,limfocitari,adjective
Champions,Champions,properNoun
electrotécnicamente,electrotècnicament,adverb
TV3,TV3,properNoun
comisariado,comissariat,noun
multiplexor,multiplexor,noun
sostenido,sostingut,noun
las once menos cuarto,tres quarts d'onze,noun
fagocitario,fagocitari,adjective
marjal,marjal,noun
manipuladoramente,manipuladorament,adverb
acantilado,penya-segat,noun
redondel,cercle,noun
batacazo,patacada,noun
parónimo,parònim,adjective
múrido,múrid,noun
patentizar,patentitzar,verb
demagógicamente,demagògicament,adverb
para que conste,per deixar-ne constància,adverb
camarero,cambrer,noun
Sorbona,Sorbona,properNoun
lanceolado,lanceolat,adjective
comportamental,comportamental,adjective
antisemita,antisemita,adjective
geoeconómico,geoeconòmic,adjective
esqueje,esqueix,noun
multimillonario,multimilionari,noun
vertiente,vessant,noun
psicosocial,psicosocial,adjective
Granados,Granados,properNoun
poner el sambenito,penjar,verb
anteperíodo,anteperíode,noun
interlocución,interlocució,noun
subsidiar,subsidiar,verb
borbónico,borbònic,adjective
pimiento,pebrot,noun
maleolar,mal·leolar,adjective
Cincinnati,Cincinnati,properNoun
tacañamente,gasivament,adverb
pero,emperò,coordinatingConjunction
protocolariamente,protocol·làriament,adverb
apocromático,apocromàtic,adjective
entusiástico,entusiàstic,adjective
puto,puta,noun
Francesco,Francesco,properNoun
caseta,caseta,noun
a chunga,de per riure,adverb
apotema,apotema,noun
narcótico,narcòtic,noun
Jeremías,Jeremies,properNoun
alondra,alosa,noun
hormiguita,formigueta,noun
palé,palet,noun
navegación,navegació,noun
impredeciblemente,impredictiblement,adverb
ardilla,esquirol,noun
predecibilidad,predictibilitat,noun
odio,odi,noun
trabazón,coherència,noun
Mary,Mary,properNoun
rubéola,rubèola,noun
mahometismo,mahometisme,noun
basto,bast,adjective
empalagoso,embafador,adjective
insolencia,insolència,noun
hacendoso,recaptós,adjective
llamar,trucar,verb
antigubernamental,antigovernamental,adjective
afianzar,afermar,verb
bucofonatorio,bucofonatori,adjective
enfeudación,infeudació,noun
provechosamente,profitosament,adverb
renacimiento,renaixement,noun
átono,àton,adjective
lusitano,lusità,adjective
textura,textura,noun
aerorefrigerante,aerorefrigerant,noun
hombre,home,noun
sobreprotección,sobreprotecció,noun
estilísticamente,estilísticament,adverb
argucia,argúcia,noun
métricamente,mètricament,adverb
tamiz,tamís,noun
precisión,precisió,noun
compresible,compressible,adjective
Goethe,Goethe,properNoun
humedecimiento,humitejament,noun
Brian,Brian,properNoun
secuenciador,seqüenciador,noun
peroración,peroració,noun
obrero,obrer,adjective
lateralidad,lateralitat,noun
asunto interior,afer interior,noun
necróforo,necròfor,adjective
virginalmente,virginalment,adverb
cólico,còlic,adjective
germanoparlante,germanoparlant,adjective
fosfodiéster,fosfodièster,noun
cansancio,cansament,noun
recogido,recollit,noun
megacariocito,megacariòcit,noun
neoyorquino,novaiorquès,adjective
radioactivo,radioactiu,adjective
Harald,Harald,properNoun
Argelia,Algèria,properNoun
computerizado,automatitzat,adjective
corso,cors,noun
testarudamente,tossudament,adverb
Massalfassar,Massalfassar,properNoun
ingenuamente,ingènuament,adverb
Rómulo,Ròmul,properNoun
macroeconomía,macroeconomia,noun
fuero,fur,noun
ártico,àrtic,adjective
bioacumulativo,bioacumulatiu,adjective
Valonia,Valònia,properNoun
denominar,anomenar,verb
yerba,herba,noun
vizcaíno,biscaí,adjective
logogrífico,logogrífic,adjective
embutido curado,embotit curat,noun
jedi,jedi,adjective
Scarlatti,Scarlatti,properNoun
atañer,concernir,verb
mención,menció,noun
Amán,Amman,properNoun
suprarregional,supraregional,adjective
fascitis,fasciïtis,noun
Media Markt,Media Markt,properNoun
otero,alturó,noun
Vall d'Uxó,la Vall d'Uixó,properNoun
catalizado,catalitzat,adjective
inercia,inèrcia,noun
reposicionamiento,reposicionament,noun
por todo lo visto,per tot el que s'ha vist,adverb
anochecer,fosquejar,verb
biotecnológicamente,biotecnològicament,adverb
fortificación,fortificació,noun
Pérgamo,Pèrgam,properNoun
limadura,llimadura,noun
desértico,desèrtic,adjective
Almácera,Almàssera,properNoun
cremoso,cremós,adjective
tangencia,tangència,noun
alocadamente,eixelebradament,adverb
imputación,imputació,noun
Cruz Roja,Creu Roja,properNoun
A Coruña,la Corunya,properNoun
desatender,desatendre,verb
primar,prevaler,verb
en su defecto,en defecte d'això,adverb
autoconsumo,autoconsum,noun
encabalgamiento,encavalcament,noun
inmersivo,immersiu,adjective
Caldas de Malavella,Caldes de Malavella,properNoun
compatibilidad,compatibilitat,noun
infibulación,infibulació,noun
liberalizadoramente,liberalitzadorament,adverb
balbucear,balbotejar,verb
web,web,noun
hidrocéfalo,hidrocèfal,adjective
francobordo,francbord,noun
Alberca,Alberca,properNoun
friabilidad,friabilitat,noun
heterodoxia,heterodòxia,noun
espada,espasa,noun
packaging,embalatge,noun
regularización,regularització,noun
deslumbrantemente,enlluernadorament,adverb
sudanés,sudanès,adjective
artiodáctilo,artiodàctil,noun
vinícola,vinícola,adjective
este,aquest,adjective
dueño,propietari,noun
radiotóxico,radiotòxic,adjective
inamisibilidad,inamissibilitat,noun
parasol,para-sol,noun
Lenovo,Lenovo,properNoun
sonriente,somrient,adjective
Juan Carlos,Joan Carles,properNoun
necrofilia,necrofília,noun
fraudulento,fraudulent,adjective
neurodegenerativo,neurodegeneratiu,adjective
desbocamiento,desbocament,noun
aparte,apart,noun
divisionismo,divisionisme,noun
dar un beso,fer un petó,verb
en motocicleta,amb motocicleta,adverb
Porto Alegre,Porto Alegre,properNoun
Jeraco,Xeraco,properNoun
metaficción,metaficció,noun
cargador,carregador,noun
ligereza,lleugeresa,noun
subsecuencia,subseqüència,noun
sobre seguro,a cap segur,adverb
trote,trot,noun
Antananarivo,Antananarivo,properNoun
ciberdelincuencia,ciberdelinqüència,noun
respeto,respecte,noun
Fayad,Fayad,properNoun
toponímicamente,toponímicament,adverb
bravura,bravesa,noun
Kazajistán,Kazakhstan,properNoun
alucinación,al·lucinació,noun
gestor de arranque,gestor d'arrancada,noun
tusígeno,tussigen,adjective
teresiano,teresià,adjective
rizar,arrissar,verb
nada que ver con,res a veure amb,preposition
injustificadamente,injustificadament,adverb
transaccionar,transaccionar,verb
camino,camí,noun
escofina,raspa,noun
clerófobo,cleròfob,adjective
resquebrajar,esquerdar,verb
termométrico,termomètric,adjective
cadencia,cadència,noun
olimpismo,olimpisme,noun
perpendicularidad,perpendicularitat,noun
apartamento,apartament,noun
subestomático,subestomàtic,adjective
búfalo,búfal,noun
intensamente,intensament,adverb
neurálgico,neuràlgic,adjective
eufemismo,eufemisme,noun
osar,gosar,verb
burrito,ruquet,noun
diferentemente,diferentment,adverb
ejemplar,exemplar,adjective
Saint-Exupéry,Saint-Exupéry,properNoun
correctivo,correctiu,noun
Grégoire,Grégoire,properNoun
mechero de Bunsen,bec de Bunsen,noun
psicrómetro,psicròmetre,noun
traumado,traumat,adjective
próstata,pròstata,noun
perrito,gosset,noun
Ecuador,l'Equador,properNoun
monosílabo,monosíl·lab,adjective
abolicionista,abolicionista,adjective
cuarentena,quarantena,noun
termogénico,termogènic,adjective
fitoplancton,fitoplàncton,noun
descorrer,descórrer,verb
talmudista,talmudista,noun
mestizo,mestís,noun
acoplador,acoblador,noun
salaz,salaç,adjective
desenvainar,desembeinar,verb
Mauritania,Mauritània,properNoun
particularizadamente,particularitzadament,adverb
horario,horari,adjective
mechero Meker,bec de Meker,noun
repipi,pedant,adjective
pétreo,petrós,adjective
divisar,albirar,verb
analmente,analment,adverb
amanita,amanita,noun
profesar,professar,verb
inconstitucionalmente,inconstitucionalment,adverb
Béjar,Béjar,properNoun
transformacionalismo,transformacionalisme,noun
Forcall,el Forcall,properNoun
pétalo,pètal,noun
autocorregir,autocorregir,verb
preintegración,preintegració,noun
Euskaltel,Euskaltel,properNoun
traumático,traumàtic,adjective
acueducto,aqüeducte,noun
Guilera,Guilera,properNoun
isleta,illeta,noun
esfalerita,esfalerita,noun
metalistería,metal·listeria,noun
tembladera ovina,tremolor ovina,noun
tocante,tocant,adjective
Alfarp,Alfarp,properNoun
con exclusión de,a exclusió de,preposition
escuadra,esquadra,noun
contravención,contravenció,noun
ecualizador,equalitzador,noun
irresoluble,irresoluble,adjective
casaca,casaca,noun
bicocción,bicocció,noun
ingestión,ingestió,noun
Explorer,Explorer,properNoun
isógono,isògon,adjective
evaginación,evaginació,noun
guardamuebles,guardamobles,noun
elite,elit,noun
cursivo,cursiu,adjective
reunir,reunir,verb
zum,zoom,noun
estator,estator,noun
disuasión,dissuasió,noun
potabilizadoramente,potabilitzadorament,adverb
fricativamente,fricativament,adverb
inexplicablemente,inexplicablement,adverb
irreprensiblemente,irreprensiblement,adverb
plomada,llapis de plom,noun
preciosismo,preciosisme,noun
helenizar,hel·lenitzar,verb
peine,pinta,noun
Holyfield,Holyfield,properNoun
aderezo,adreç,noun
barcarola,barcarola,noun
Gambia,Gàmbia,properNoun
Arquímedes,Arquimedes,properNoun
dar un atracón,fer un panxó,verb
telecentro,telecentre,noun
atrás,enrera,adverb
participante,participant,noun
militante,militant,adjective
Jérica,Jérica,properNoun
telemática,telemàtica,noun
gelatinizar,gelatinitzar,verb
Remedio,Remedio,properNoun
organizador,organitzador,adjective
epicarpio,epicarpi,noun
Kazajistán,el Kazakhstan,properNoun
temprano,dejorn,adverb
prión,prió,noun
expertamente,expertament,adverb
reinfestar,reinfestar,verb
uteroovárico,uteroovàric,adjective
afianzamiento,fiançament,noun
rappel,ràpel,noun
de encargo,per encàrrec,adverb
François,François,properNoun
cimentación,fonamentació,noun
alameda,albereda,noun
calcográfico,calcogràfic,adjective
agarrador,agafador,noun
fístula,fístula,noun
bohemio,bohemi,adjective
el nuestro,el nostre,pronoun
el nuestro,el nostre,possessivePronoun
el nuestro,el nostre,determiner
tiroteo,tiroteig,noun
cómodamente,còmodament,adverb
de tarde en tarde,de tard en tard,adverb
robustez,robustesa,noun
Bartau,Bartau,properNoun
boyantemente,pròsperament,adverb
hermano,germà,adjective
frecuencia,freqüència,noun
cuánto,quant,adjective
cuánto,quant,interrogativePronoun
cochinillo,porquet,noun
decoroso,decorós,adjective
cinematográfico,cinematogràfic,adjective
referencial,referencial,adjective
mainel,mainell,noun
mercadotecnia,màrqueting,noun
alfabetismo,alfabetisme,noun
corromper,corrompre,verb
avifauna,avifauna,noun
estatalismo,estatalisme,noun
serenamente,serenament,adverb
Domingo,Domingo,properNoun
crol,crol,noun
coup de main,coup de main,noun
obstaculizador,obstaculitzador,adjective
trazar,traçar,verb
relativizar,relativitzar,verb
grecolatino,grecollatí,adjective
catabólico,catabòlic,adjective
humillante,humiliant,adjective
número 1,número 1,noun
dominico,dominic,adjective
polio,pòlio,noun
Olimpo,Olimp,noun
Castellnovo,Castellnovo,properNoun
pitar,xiular,verb
quedar con las ganas,quedar amb les ganes,verb
dieciocho,divuit,numeral
dignatario,dignitari,noun
relegación,relegament,noun
visivo,visiu,adjective
pálpito,pressentiment,noun
gástrico,gàstric,adjective
ignominia,ignomínia,noun
Mediterráneo,Mediterrània,properNoun
entablado,empostissat,noun
romper,esclafir,verb
mirilla,espiell,noun
endiñar,endenyar,verb
costumbrista,costumista,adjective
isogamia,isogàmia,noun
freza,fresa,noun
chatear,xatejar,verb
de un tirón,d'una tirada,adverb
a instancia de,a instàncies de,preposition
siderúrgico,siderúrgic,adjective
cosquilleo,pessigolleig,noun
abonado,adobament,noun
cine,cine,noun
salvapantalla,estalvi de pantalla,noun
bus de la lengua,bus de la llengua,noun
irrelevancia,irrellevància,noun
licitadoramente,licitadorament,adverb
ilicitud,il·licitud,noun
jingoísmo,patrioterisme,noun
aquitano,aquità,adjective
altocúmulo,altocúmul,noun
electrolito,electròlit,noun
paragógico,paragògic,adjective
Jerez de la Frontera,Jerez de la Frontera,properNoun
antracita,antracita,noun
alternante,alternant,adjective
almirez,morter,noun
velcro,velcro,noun
eventración,eventració,noun
pecio,derelicte,noun
habilidad,habilitat,noun
jorobar,fer la punyeta,verb
caja de cambios,caixa del canvi,noun
buque nodriza,vaixell d'abastament,noun
nobiliario,nobiliari,adjective
jornalero,jornaler,noun
manzanilla,camamilla,noun
a cobro revertido,de cobrament a destinació,adverb
te chai,te chai,noun
congestivo,congestiu,adjective
Edirne,Edirne,properNoun
esfinge,esfinx,noun
periscopio,periscopi,noun
vehementemente,vehementment,adverb
borrosamente,borrosament,adverb
carminativo,carminatiu,adjective
sub-,sub-,adverb
tocólogo,tocòleg,noun
dermatoma,dermatoma,noun
sueco,suec,adjective
epitérmico,epitèrmic,adjective
modo,manera,noun
de un plumazo,d'un cop de ploma,adverb
cuarto menguante,quart minvant,noun
sismo,sisme,noun
esmeralda,maragda,noun
alrededor,voltant,noun
cecina,cecina,noun
inicialmente,inicialment,adverb
torunda,turunda,noun
hiperrealista,hiperrealista,noun
Anguila,Anguilla,properNoun
intolerabilidad,intolerabilitat,noun
sustanciar,substanciar,verb
preinscrito,preinscrit,adjective
nublar,ennuvolar,verb
Tomàs,Tomàs,properNoun
boletín,butlleta,noun
algoritmia,algorísmia,noun
pasadizo,passadís,noun
ni aun así,tanmateix,subordinatingConjunction
bellamente,bellament,adverb
adjudicatario,adjudicatari,adjective
por primera vez,per primer cop,adverb
neurocráneo,neurocrani,noun
laciniado,laciniat,adjective
melocotón,bresquilla,noun
baptisterio,baptisteri,noun
desamortizador,desamortitzador,adjective
lanceta,llanceta,noun
plantear,plantejar,verb
paisajismo,paisatgisme,noun
secretario,secretari,noun
Cahors,Cahors,properNoun
salir,eixir,verb
desmoronar,enfonsar,verb
desalinizadora,dessalinitzadora,noun
jugosidad,suculència,noun
nitrosación,nitrosació,noun
sánscrito,sànscrit,adjective
delicuescencia,deliqüescència,noun
cabezada,becaina,noun
costosamente,costosament,adverb
concerto grosso,concerto grosso,noun
El Barco de Ávila,El Barco de Ávila,properNoun
gingival,gingival,adjective
Fábregas,Fábregas,properNoun
reversiblemente,reversiblement,adverb
comunitarización,comunitarització,noun
imprescindiblemente,imprescindiblement,adverb
ingenuo,ingenu,adjective
estructuralmente,estructuralment,adverb
cincuenta,cinquanta,numeral
Bermudas,Bermudes,properNoun
condiscípulo,condeixeble,noun
interrogación,interrogació,noun
tabique,envà,noun
cometer,cometre,verb
triaje,triatge,noun
exotoxina,exotoxina,noun
idiolecto,idiolecte,noun
verdosamente,verdosament,adverb
tributación,tributació,noun
cariotipo,cariotip,noun
tanático,tanàtic,adjective
Charlie,Charlie,properNoun
reprise,represa,noun
Europa Press,Europa Press,properNoun
fusil,fusell,noun
acordar,recordar,verb
proveimiento,proveïment,noun
bledo,rave,noun
portón,porta gran,noun
metadona,metadona,noun
hidrocefalia,hidrocefàlia,noun
callejón sin salida,atzucac,noun
catacumbas,catacumbes,noun
otalgia,otàlgia,noun
gargarismo,gargarisme,noun
bromista,bromista,noun
disociadamente,dissociadament,adverb
cansadamente,fatigosament,adverb
Annapolis,Annapolis,properNoun
proveer,proveir,verb
arteriosclerosis,arterioesclerosi,noun
envarar,enrederar,verb
preverbal,preverbal,adjective
anacardo,anacard,noun
pelotillero,llepaire,adjective
ufanamente,ufanosament,adverb
SDAT,SDAT,noun
cubo,galleda,noun
primigeniamente,primigèniament,adverb
singladura,singladura,noun
áspero,aspre,adjective
plomizo,plomís,adjective
IDEB,IDEB,noun
Almodóvar del Campo,Almodóvar del Campo,properNoun
nuca,clotell,noun
disrupción,disrupció,noun
lóbulo,lòbul,noun
Américas,Amèriques,properNoun
recebo,enceball,noun
gnatión,gnati,noun
tatsoi,tatsoi,noun
socioafectivo,socioafectiu,adjective
ecocidio,ecocidi,noun
descombrar,escombrar,verb
