source,target,POS
qasam,مزرعة,noun
tama,أمل,noun
ukoll,أيضا,adverb
Eddie,إدي,properNoun
Bulgarija,بلغاريا,properNoun
Dillon,ديلون,properNoun
spiża,كلفة,noun
Breivik,بريفيق,properNoun
elezzjoni,انتخاب,noun
Venere,الفينيري,properNoun
Hope,هوب,properNoun
stess,نفس,pronoun
stess,نفس,reflexivePersonalPronoun
Triana,تريانا,properNoun
formazzjoni,تشكيل,noun
bodbod,تيس,noun
Jim,جيم,properNoun
tifel,طفل,noun
atmosferiku,جوي,adjective
nbeda,بدأ,verb
bibliku,توراتي,adjective
Ida,إيدا,properNoun
temtem,تمتم,verb
ndilek,دهن,verb
kompetittiv,تنافسي,adjective
Derrick,دريك,properNoun
astroloġiku,تنجيمي,adjective
Theresa,ثيريساا,properNoun
iżda,لكن,coordinatingConjunction
Aqua,أكوا,properNoun
Quran,القرآن,properNoun
duħħan,دخان,noun
Dolores,دولورس,properNoun
rebħa,انتصار,noun
Lahm,لام,properNoun
Florida,فلوريدا,properNoun
Calvin,كالفين,properNoun
Arif,عريف,properNoun
Agostina,أغوستينا,properNoun
Zeus,زيوس,properNoun
dorbies,أسد,noun
oħt,أخت,noun
irrispettat,محترم,adjective
Fernández,فرنانديز,properNoun
Mokaba,موكبا,properNoun
Eden,إدين,properNoun
Lambert,لامبرت,properNoun
kont,حساب,noun
Lola,لولا,properNoun
sovjetiku,سوفيتي,adjective
Alicia,أليسيا,properNoun
Lauren,لورين,properNoun
Mosè,موسى,properNoun
sogħob,تاب,verb
eżattament,بالضبط,adverb
Geraldu,جيرالد,properNoun
pollakk,بولندي,adjective
Puniku,بونيقية,noun
ħakem,حكم,verb
pexxun,ساق,noun
llum,اليوم,adverb
Marina,مارينا,properNoun
femminili,نسائي,adjective
Veronika,فيرونيكا,properNoun
sitt,ستة,numeral
kobba,سدادة,noun
Landrut,لندروت,properNoun
Aníbal,أنيبال,properNoun
intervista,مكالمة,noun
ħanaq,خنق,verb
;,؛,punctuation
Karzai,كرزاي,properNoun
l-quddiem,بعدئذ,adverb
Kerr,كير,properNoun
qasam,مجال,noun
Giovanna,جيوفانا,properNoun
Frendo,فريندو,properNoun
Oliver,أوليفر,properNoun
demla,قرحة,noun
ġakketta,سترة,noun
takkuna,كعب,noun
Ivy,إفي,properNoun
Roland,رولاند,properNoun
Potocnik,بوتوتسنيك,properNoun
Aris,أريس,properNoun
Carmen,كارمن,properNoun
Mateo,ماتيو,properNoun
mazza,مطرقة,noun
Handel,هاندل,properNoun
Ġirolmu,جيرولمو,properNoun
bilbla,قبرة,noun
Osasuna,اوساسونا,properNoun
lukanda,فندق,noun
Barry,بري,properNoun
Obeidi,أوبيدي,properNoun
bijoloġiku,بيولوجي,adjective
emozzjoni,عاطفة,noun
ikla,وجبة,noun
Africa,أفريقيا,properNoun
Norbert,نوربرت,properNoun
bergamiż,برغامجي,adjective
dissident,منشقة,noun
trijonfali,انتصاري,adjective
Suárez,سوارز,properNoun
Charlie,تشارلي,properNoun
abolit,ملغى,adjective
kattoliċiżmu,كاثوليكية,noun
parzjalment,جزئيا,adverb
Toyota,تويوتا,properNoun
Monica,مونيكا,properNoun
ġnien,حديقة,noun
televiżiv,تلفزيوني,adjective
Emilio,إيميليو,properNoun
nsteraq,سرق,verb
Benjamin,بنيامين,properNoun
kuraġġ,شجاعة,noun
Higgins,هيغينس,properNoun
Cinzia,سينزيا,properNoun
dwar,حول,preposition
Abdulrahman,عبدالرحمن,properNoun
Malte,مالته,properNoun
Domingo,دومينغو,properNoun
Zagreb,زغرب,properNoun
saħħar,ساحر,noun
kwartier,مقر,noun
ħadid,حديد,noun
anzjan,قديم,adjective
ħakk,خدش,verb
Demichelis,دميشليس,properNoun
Karla,كارلا,properNoun
siket,سكت,verb
bniedem,إنسان,noun
blata,صخرة,noun
Scheveningen,شيفينينغن,properNoun
vulkaniku,بركاني,adjective
elastiku,مطاط,adjective
Shalgam,شالغام,properNoun
Għawdex,غوزو,properNoun
Guttenberg,غوتنبرغ,properNoun
Majid,مجيد,properNoun
Glasgow,غلاسكو,properNoun
daħal,دخل,verb
santwarju,ملاذ,noun
Corbin,كربين,properNoun
amministrattiv,إداري,adjective
Chad,تشاد,properNoun
Sian,سيان,properNoun
flokk,قميص,noun
Prague,براغ,properNoun
von Neumann,فون نيومان,properNoun
Alternattiva Demokratika,البديل الديمقراطي,properNoun
ntiena,نتانة,noun
kożmiku,كوني,adjective
veloċità,سرعة,noun
Abel,أبل,properNoun
għadda,مر,verb
tnaqqis,تخفيض,noun
ikkonsista,اعتمد,verb
Fiona,فيونا,properNoun
Polonja,بولندا,properNoun
Strasbourg,ستراسبورغ,properNoun
serju,خطير,adjective
katidral,كاتدرائية,noun
eżempju,مثل,noun
għadma,نواة,noun
Caterina,كاترينا,properNoun
Gavrilo,غافريلو,properNoun
Madras,مدراس,properNoun
Hristo,هريستو,properNoun
sikka,نجف,noun
fondat,مؤسس,adjective
naturali,طبيعي,adjective
Wikipedija,ويكيبيديا,properNoun
Goce,غوسي,properNoun
kolonja,مستعمرة,noun
Wesley,وصلي,properNoun
siegħa,ساعة,noun
traduzzjoni,ترجمة,noun
ħam,خمسة,numeral
Miriam,ميريام,properNoun
skarpan,إسكافي,noun
xutt,طلقة,noun
klassiku,كلاسيكي,adjective
verżjoni,إصدار,noun
linfa,ثريا,noun
Isabella,إيزابيلا,properNoun
Paulina,بولينا,properNoun
Perrin,برين,properNoun
influwenzat,متأثر,adjective
pretensjoni,مطالبة,noun
Cory,كوري,properNoun
Bowie,بوي,properNoun
xehed,بين,verb
Micallef,ميكالف,properNoun
tomna,فدان,noun
artist,فنان,noun
ħelu,حلو,adjective
eżatt,دقيق,adjective
Midas,ميداس,properNoun
estetiku,جمالي,adjective
sagrifiċċju,تضحية,noun
Lotte,لوت,properNoun
skwadra,فريق,noun
ħaxix,عشب,noun
Sebastjan,سيباستيان,properNoun
ponta,قمة,noun
Seamus,سيموس,properNoun
mexxej,زعيم,noun
klabb,ناد,noun
poet,شاعر,noun
Emma,إيما,properNoun
Micheal,ميكيل,properNoun
Bundestag,بوندستاغ,properNoun
Phil,فيل,properNoun
taħt,تحت,adverb
